,Unnamed: 0.1,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,spoofed,lat,lon
2496,2496,2532,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,5,GSM,False,20001,9402,427,1,-77,4,0.0,25.374053,51.550672
2497,2497,2533,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,6,GSM,True,17382,120,427,2,-37,4,0.0,25.3502655,51.53068542
2498,2498,2534,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,7,GSM,False,17383,120,427,2,-23,4,0.0,25.368232,51.550961
2499,2499,2535,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,8,GSM,False,10022,120,427,2,-29,4,0.0,25.368139,51.546364
2500,2500,2536,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,9,GSM,False,10451,120,427,2,-35,4,0.0,25.33103943,51.53343201
2501,2501,2537,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,10,GSM,False,16573,120,427,2,-51,4,0.0,25.33103943,51.53343201
2502,2502,2538,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,11,GSM,False,62441,120,427,2,-53,4,0.0,25.368397,51.548592
2503,2503,2539,25.369463333333336,51.54981666666666,0.0,0.0,1561286031240,12,GSM,False,17381,120,427,2,-55,4,0.0,25.362966,51.554779
2504,2504,2540,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,0,GSM,True,40282,9402,427,1,-51,4,0.0,25.367661,51.550369
2505,2505,2541,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,1,GSM,False,40283,9402,427,1,-45,4,0.0,25.369492,51.550598
2506,2506,2542,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,2,GSM,False,40721,9402,427,1,-53,4,0.0,25.370682,51.550003
2507,2507,2543,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,3,GSM,False,20003,9402,427,1,-57,4,0.0,25.3732,51.546154
2508,2508,2544,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,4,GSM,True,17383,120,427,2,397,4,0.0,25.368232,51.550961
2509,2509,2545,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,5,GSM,False,10022,120,427,2,-25,4,0.0,25.368139,51.546364
2510,2510,2546,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,6,GSM,False,10451,120,427,2,-33,4,0.0,25.33103943,51.53343201
2511,2511,2547,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,7,GSM,False,16573,120,427,2,-51,4,0.0,25.33103943,51.53343201
2512,2512,2548,25.369543333333333,51.549821666666666,0.0,0.0,1561286033173,8,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
2513,2513,2549,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,0,GSM,True,40282,9402,427,1,-51,4,0.0,25.367661,51.550369
2514,2514,2550,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,1,GSM,False,40283,9402,427,1,-45,4,0.0,25.369492,51.550598
2515,2515,2551,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,2,GSM,False,40721,9402,427,1,-53,4,0.0,25.370682,51.550003
2516,2516,2552,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,3,GSM,False,20003,9402,427,1,-57,4,0.0,25.3732,51.546154
2517,2517,2553,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,4,GSM,True,17383,120,427,2,397,4,0.0,25.368232,51.550961
2518,2518,2554,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,5,GSM,False,10022,120,427,2,-25,4,0.0,25.368139,51.546364
2519,2519,2555,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,6,GSM,False,10451,120,427,2,-33,4,0.0,25.33103943,51.53343201
2520,2520,2556,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,7,GSM,False,16573,120,427,2,-51,4,0.0,25.33103943,51.53343201
2521,2521,2557,25.369651666666662,51.549821666666666,0.0,0.0,1561286033822,8,GSM,False,17381,120,427,2,-53,4,0.0,25.362966,51.554779
2522,2522,2558,25.369755,51.549821666666666,0.0,0.0,1561286035646,0,GSM,True,40282,9402,427,1,-51,4,0.0,25.367661,51.550369
2523,2523,2559,25.369755,51.549821666666666,0.0,0.0,1561286035646,1,GSM,False,40283,9402,427,1,-45,4,0.0,25.369492,51.550598
2524,2524,2560,25.369755,51.549821666666666,0.0,0.0,1561286035646,2,GSM,False,40721,9402,427,1,-53,4,0.0,25.370682,51.550003
2525,2525,2561,25.369755,51.549821666666666,0.0,0.0,1561286035646,3,GSM,False,20003,9402,427,1,-57,4,0.0,25.3732,51.546154
2526,2526,2562,25.369755,51.549821666666666,0.0,0.0,1561286035646,4,GSM,True,17383,120,427,2,-51,4,0.0,25.368232,51.550961
2527,2527,2563,25.369755,51.549821666666666,0.0,0.0,1561286035646,5,GSM,False,10022,120,427,2,-41,4,0.0,25.368139,51.546364
2528,2528,2564,25.369755,51.549821666666666,0.0,0.0,1561286035646,6,GSM,False,10451,120,427,2,-49,4,0.0,25.33103943,51.53343201
2529,2529,2565,25.369755,51.549821666666666,0.0,0.0,1561286035646,7,GSM,False,16573,120,427,2,-51,4,0.0,25.33103943,51.53343201
2530,2530,2566,25.369755,51.549821666666666,0.0,0.0,1561286035646,8,GSM,False,17381,120,427,2,-63,4,0.0,25.362966,51.554779
2531,2531,2570,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,0,GSM,True,40282,9402,427,1,-55,4,0.0,25.367661,51.550369
2532,2532,2571,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,1,GSM,False,40283,9402,427,1,-45,4,0.0,25.369492,51.550598
2533,2533,2572,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,2,GSM,False,20002,9402,427,1,-47,4,0.0,25.369495,51.550156
2534,2534,2573,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,3,GSM,False,20003,9402,427,1,-55,4,0.0,25.3732,51.546154
2535,2535,2574,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,4,GSM,False,40721,9402,427,1,-59,4,0.0,25.370682,51.550003
2536,2536,2575,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,5,GSM,False,49543,9402,427,1,-63,4,0.0,25.388344,51.551006
2537,2537,2576,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,6,GSM,False,20001,9402,427,1,-71,4,0.0,25.374053,51.550672
2538,2538,2577,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,7,GSM,True,17383,120,427,2,-51,4,0.0,25.368232,51.550961
2539,2539,2578,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,8,GSM,False,10022,120,427,2,-41,4,0.0,25.368139,51.546364
2540,2540,2579,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,9,GSM,False,10451,120,427,2,-49,4,0.0,25.33103943,51.53343201
2541,2541,2580,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,10,GSM,False,16573,120,427,2,-51,4,0.0,25.33103943,51.53343201
2542,2542,2581,25.370031666666662,51.54980666666667,0.0,0.0,1561286039219,11,GSM,False,17381,120,427,2,-63,4,0.0,25.362966,51.554779
2543,2543,2582,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,0,GSM,True,40282,9402,427,1,-55,4,0.0,25.367661,51.550369
2544,2544,2583,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,1,GSM,False,40283,9402,427,1,-45,4,0.0,25.369492,51.550598
2545,2545,2584,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,2,GSM,False,20002,9402,427,1,-47,4,0.0,25.369495,51.550156
2546,2546,2585,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,3,GSM,False,20003,9402,427,1,-55,4,0.0,25.3732,51.546154
2547,2547,2586,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,4,GSM,False,40721,9402,427,1,-59,4,0.0,25.370682,51.550003
2548,2548,2587,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,5,GSM,False,41631,9402,427,1,-63,4,0.0,25.371414,51.550186
2549,2549,2588,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,6,GSM,False,49543,9402,427,1,-63,4,0.0,25.388344,51.551006
2550,2550,2589,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,7,GSM,True,17383,120,427,2,-51,4,0.0,25.368232,51.550961
2551,2551,2590,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,8,GSM,False,16823,120,427,2,-31,4,0.0,25.381557,51.543658
2552,2552,2591,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,9,GSM,False,10022,120,427,2,-41,4,0.0,25.368139,51.546364
2553,2553,2592,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,10,GSM,False,62441,120,427,2,-45,4,0.0,25.368397,51.548592
2554,2554,2593,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,11,GSM,False,17382,120,427,2,-47,4,0.0,25.3502655,51.53068542
2555,2555,2594,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,12,GSM,False,10451,120,427,2,-49,4,0.0,25.33103943,51.53343201
2556,2556,2595,25.370091666666667,51.54987500000001,0.0,0.0,1561286039978,13,GSM,False,16573,120,427,2,-51,4,0.0,25.33103943,51.53343201
2557,2557,2596,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,0,GSM,True,40282,9402,427,1,-55,4,0.0,25.367661,51.550369
2558,2558,2597,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,1,GSM,False,40283,9402,427,1,-45,4,0.0,25.369492,51.550598
2559,2559,2598,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,2,GSM,False,20002,9402,427,1,-47,4,0.0,25.369495,51.550156
2560,2560,2599,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,3,GSM,False,20003,9402,427,1,-55,4,0.0,25.3732,51.546154
2561,2561,2600,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,4,GSM,False,40721,9402,427,1,-59,4,0.0,25.370682,51.550003
2562,2562,2601,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,5,GSM,False,41631,9402,427,1,-63,4,0.0,25.371414,51.550186
2563,2563,2602,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,6,GSM,False,49543,9402,427,1,-63,4,0.0,25.388344,51.551006
2564,2564,2603,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,7,GSM,True,17383,120,427,2,-51,4,0.0,25.368232,51.550961
2565,2565,2604,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,8,GSM,False,16823,120,427,2,-31,4,0.0,25.381557,51.543658
2566,2566,2605,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,9,GSM,False,10022,120,427,2,-41,4,0.0,25.368139,51.546364
2567,2567,2606,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,10,GSM,False,62441,120,427,2,-45,4,0.0,25.368397,51.548592
2568,2568,2607,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,11,GSM,False,17382,120,427,2,-47,4,0.0,25.3502655,51.53068542
2569,2569,2608,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,12,GSM,False,10451,120,427,2,-49,4,0.0,25.33103943,51.53343201
2570,2570,2609,25.370136666666667,51.54999666666666,0.0,0.0,1561286041917,13,GSM,False,16573,120,427,2,-51,4,0.0,25.33103943,51.53343201
2571,2571,2610,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,0,GSM,True,40282,9402,427,1,-55,4,0.0,25.367661,51.550369
2572,2572,2611,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,1,GSM,False,40283,9402,427,1,-45,4,0.0,25.369492,51.550598
2573,2573,2612,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,2,GSM,False,20002,9402,427,1,-47,4,0.0,25.369495,51.550156
2574,2574,2613,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,3,GSM,False,20003,9402,427,1,-55,4,0.0,25.3732,51.546154
2575,2575,2614,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,4,GSM,False,40721,9402,427,1,-59,4,0.0,25.370682,51.550003
2576,2576,2615,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,5,GSM,False,41631,9402,427,1,-63,4,0.0,25.371414,51.550186
2577,2577,2616,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,6,GSM,False,49543,9402,427,1,-63,4,0.0,25.388344,51.551006
2578,2578,2617,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,7,GSM,True,17383,120,427,2,-41,4,0.0,25.368232,51.550961
2579,2579,2618,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,8,GSM,False,16823,120,427,2,-25,4,0.0,25.381557,51.543658
2580,2580,2619,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,9,GSM,False,10022,120,427,2,-43,4,0.0,25.368139,51.546364
2581,2581,2620,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,10,GSM,False,62441,120,427,2,-43,4,0.0,25.368397,51.548592
2582,2582,2621,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,11,GSM,False,17382,120,427,2,-45,4,0.0,25.3502655,51.53068542
2583,2583,2622,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,12,GSM,False,10451,120,427,2,-45,4,0.0,25.33103943,51.53343201
2584,2584,2623,25.370203333333333,51.55017166666666,0.0,0.0,1561286043970,13,GSM,False,16573,120,427,2,-53,4,0.0,25.33103943,51.53343201
2585,2585,2624,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,0,GSM,True,20002,9402,427,1,397,4,0.0,25.369495,51.550156
2586,2586,2625,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,1,GSM,False,40283,9402,427,1,-53,4,0.0,25.369492,51.550598
2587,2587,2626,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,2,GSM,False,20003,9402,427,1,-53,4,0.0,25.3732,51.546154
2588,2588,2627,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,3,GSM,False,40721,9402,427,1,-61,4,0.0,25.370682,51.550003
2589,2589,2628,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,4,GSM,False,41631,9402,427,1,-67,4,0.0,25.371414,51.550186
2590,2590,2629,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,5,GSM,False,20001,9402,427,1,-69,4,0.0,25.374053,51.550672
2591,2591,2630,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,6,GSM,False,29171,9402,427,1,-73,4,0.0,25.365463,51.559982
2592,2592,2631,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,7,GSM,True,16823,120,427,2,397,4,0.0,25.381557,51.543658
2593,2593,2632,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,8,GSM,False,62441,120,427,2,-45,4,0.0,25.368397,51.548592
2594,2594,2633,25.37025833333333,51.55054499999999,0.0,0.0,1561286046656,9,GSM,False,17381,120,427,2,-55,4,0.0,25.362966,51.554779
2595,2595,2634,25.370335,51.55059500000001,0.0,0.0,1561286047294,0,GSM,True,20002,9402,427,1,397,4,0.0,25.369495,51.550156
2596,2596,2635,25.370335,51.55059500000001,0.0,0.0,1561286047294,1,GSM,False,40283,9402,427,1,-53,4,0.0,25.369492,51.550598
2597,2597,2636,25.370335,51.55059500000001,0.0,0.0,1561286047294,2,GSM,False,20003,9402,427,1,-53,4,0.0,25.3732,51.546154
2598,2598,2637,25.370335,51.55059500000001,0.0,0.0,1561286047294,3,GSM,False,40721,9402,427,1,-61,4,0.0,25.370682,51.550003
2599,2599,2638,25.370335,51.55059500000001,0.0,0.0,1561286047294,4,GSM,False,41631,9402,427,1,-67,4,0.0,25.371414,51.550186
2600,2600,2639,25.370335,51.55059500000001,0.0,0.0,1561286047294,5,GSM,False,20001,9402,427,1,-69,4,0.0,25.374053,51.550672
2601,2601,2640,25.370335,51.55059500000001,0.0,0.0,1561286047294,6,GSM,False,29171,9402,427,1,-73,4,0.0,25.365463,51.559982
2602,2602,2641,25.370335,51.55059500000001,0.0,0.0,1561286047294,7,GSM,True,16823,120,427,2,397,4,0.0,25.381557,51.543658
2603,2603,2642,25.370335,51.55059500000001,0.0,0.0,1561286047294,8,GSM,False,62441,120,427,2,-45,4,0.0,25.368397,51.548592
2604,2604,2643,25.370335,51.55059500000001,0.0,0.0,1561286047294,9,GSM,False,17381,120,427,2,-55,4,0.0,25.362966,51.554779
2605,2605,2644,25.37045333333333,51.550695,0.0,0.0,1561286049001,0,GSM,True,20002,9402,427,1,-23,4,0.0,25.369495,51.550156
2606,2606,2645,25.37045333333333,51.550695,0.0,0.0,1561286049001,1,GSM,False,20003,9402,427,1,-47,4,0.0,25.3732,51.546154
2607,2607,2646,25.37045333333333,51.550695,0.0,0.0,1561286049001,2,GSM,False,20001,9402,427,1,-55,4,0.0,25.374053,51.550672
2608,2608,2647,25.37045333333333,51.550695,0.0,0.0,1561286049001,3,GSM,False,40283,9402,427,1,-55,4,0.0,25.369492,51.550598
2609,2609,2648,25.37045333333333,51.550695,0.0,0.0,1561286049001,4,GSM,False,40721,9402,427,1,-61,4,0.0,25.370682,51.550003
2610,2610,2649,25.37045333333333,51.550695,0.0,0.0,1561286049001,5,GSM,False,41631,9402,427,1,-71,4,0.0,25.371414,51.550186
2611,2611,2650,25.37045333333333,51.550695,0.0,0.0,1561286049001,6,GSM,False,29171,9402,427,1,-75,4,0.0,25.365463,51.559982
2612,2612,2651,25.37045333333333,51.550695,0.0,0.0,1561286049001,7,GSM,True,16823,120,427,2,-19,4,0.0,25.381557,51.543658
2613,2613,2652,25.37045333333333,51.550695,0.0,0.0,1561286049001,8,GSM,False,62441,120,427,2,-63,4,0.0,25.368397,51.548592
2614,2614,2653,25.37045333333333,51.550695,0.0,0.0,1561286049001,9,GSM,False,17381,120,427,2,-65,4,0.0,25.362966,51.554779
2615,2615,2654,25.37057666666666,51.550795,0.0,0.0,1561286051019,0,GSM,True,20002,9402,427,1,-23,4,0.0,25.369495,51.550156
2616,2616,2655,25.37057666666666,51.550795,0.0,0.0,1561286051019,1,GSM,False,20003,9402,427,1,-47,4,0.0,25.3732,51.546154
2617,2617,2656,25.37057666666666,51.550795,0.0,0.0,1561286051019,2,GSM,False,20001,9402,427,1,-55,4,0.0,25.374053,51.550672
2618,2618,2657,25.37057666666666,51.550795,0.0,0.0,1561286051019,3,GSM,False,40283,9402,427,1,-55,4,0.0,25.369492,51.550598
2619,2619,2658,25.37057666666666,51.550795,0.0,0.0,1561286051019,4,GSM,False,40721,9402,427,1,-61,4,0.0,25.370682,51.550003
2620,2620,2659,25.37057666666666,51.550795,0.0,0.0,1561286051019,5,GSM,False,41631,9402,427,1,-71,4,0.0,25.371414,51.550186
2621,2621,2660,25.37057666666666,51.550795,0.0,0.0,1561286051019,6,GSM,False,29171,9402,427,1,-75,4,0.0,25.365463,51.559982
2622,2622,2661,25.37057666666666,51.550795,0.0,0.0,1561286051019,7,GSM,True,16823,120,427,2,-19,4,0.0,25.381557,51.543658
2623,2623,2662,25.37057666666666,51.550795,0.0,0.0,1561286051019,8,GSM,False,62441,120,427,2,-63,4,0.0,25.368397,51.548592
2624,2624,2663,25.37057666666666,51.550795,0.0,0.0,1561286051019,9,GSM,False,17381,120,427,2,-65,4,0.0,25.362966,51.554779
2625,2625,2664,25.37063,51.55083666666666,0.0,0.0,1561286051815,0,GSM,True,20002,9402,427,1,-23,4,0.0,25.369495,51.550156
2626,2626,2665,25.37063,51.55083666666666,0.0,0.0,1561286051815,1,GSM,False,20003,9402,427,1,-47,4,0.0,25.3732,51.546154
2627,2627,2666,25.37063,51.55083666666666,0.0,0.0,1561286051815,2,GSM,False,20001,9402,427,1,-55,4,0.0,25.374053,51.550672
2628,2628,2667,25.37063,51.55083666666666,0.0,0.0,1561286051815,3,GSM,False,40283,9402,427,1,-55,4,0.0,25.369492,51.550598
2629,2629,2668,25.37063,51.55083666666666,0.0,0.0,1561286051815,4,GSM,False,40721,9402,427,1,-61,4,0.0,25.370682,51.550003
2630,2630,2669,25.37063,51.55083666666666,0.0,0.0,1561286051815,5,GSM,False,41631,9402,427,1,-71,4,0.0,25.371414,51.550186
2631,2631,2670,25.37063,51.55083666666666,0.0,0.0,1561286051815,6,GSM,False,29171,9402,427,1,-75,4,0.0,25.365463,51.559982
2632,2632,2671,25.37063,51.55083666666666,0.0,0.0,1561286051815,7,GSM,True,16823,120,427,2,-19,4,0.0,25.381557,51.543658
2633,2633,2672,25.37063,51.55083666666666,0.0,0.0,1561286051815,8,GSM,False,62441,120,427,2,-63,4,0.0,25.368397,51.548592
2634,2634,2673,25.37063,51.55083666666666,0.0,0.0,1561286051815,9,GSM,False,17381,120,427,2,-65,4,0.0,25.362966,51.554779
2635,2635,2674,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,0,GSM,True,20002,9402,427,1,-9,4,0.0,25.369495,51.550156
2636,2636,2675,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,1,GSM,False,20003,9402,427,1,-41,4,0.0,25.3732,51.546154
2637,2637,2676,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,2,GSM,False,40283,9402,427,1,-55,4,0.0,25.369492,51.550598
2638,2638,2677,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,3,GSM,False,25642,9402,427,1,-59,4,0.0,25.368494,51.552817
2639,2639,2678,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,4,GSM,False,20001,9402,427,1,-61,4,0.0,25.374053,51.550672
2640,2640,2679,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,5,GSM,False,40721,9402,427,1,-69,4,0.0,25.370682,51.550003
2641,2641,2680,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,6,GSM,False,29171,9402,427,1,-69,4,0.0,25.365463,51.559982
2642,2642,2681,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,7,GSM,True,16823,120,427,2,-17,4,0.0,25.381557,51.543658
2643,2643,2682,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,8,GSM,False,17383,120,427,2,-49,4,0.0,25.368232,51.550961
2644,2644,2683,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,9,GSM,False,10023,120,427,2,-51,4,0.0,25.366745,51.538238
2645,2645,2684,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,10,GSM,False,16822,120,427,2,-61,4,0.0,25.369836,51.551753
2646,2646,2685,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,11,GSM,False,17381,120,427,2,-63,4,0.0,25.362966,51.554779
2647,2647,2686,25.370746666666665,51.55086333333334,0.0,0.0,1561286054480,12,GSM,False,62441,120,427,2,-67,4,0.0,25.368397,51.548592
2648,2648,2687,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,0,GSM,True,20002,9402,427,1,-9,4,0.0,25.369495,51.550156
2649,2649,2688,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,1,GSM,False,20003,9402,427,1,-41,4,0.0,25.3732,51.546154
2650,2650,2689,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,2,GSM,False,40283,9402,427,1,-55,4,0.0,25.369492,51.550598
2651,2651,2690,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,3,GSM,False,25642,9402,427,1,-59,4,0.0,25.368494,51.552817
2652,2652,2691,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,4,GSM,False,20001,9402,427,1,-61,4,0.0,25.374053,51.550672
2653,2653,2692,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,5,GSM,False,40721,9402,427,1,-69,4,0.0,25.370682,51.550003
2654,2654,2693,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,6,GSM,False,29171,9402,427,1,-69,4,0.0,25.365463,51.559982
2655,2655,2694,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,7,GSM,True,16823,120,427,2,-17,4,0.0,25.381557,51.543658
2656,2656,2695,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,8,GSM,False,10023,120,427,2,-47,4,0.0,25.366745,51.538238
2657,2657,2696,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,9,GSM,False,17383,120,427,2,-51,4,0.0,25.368232,51.550961
2658,2658,2697,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,10,GSM,False,62441,120,427,2,-61,4,0.0,25.368397,51.548592
2659,2659,2698,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,11,GSM,False,16822,120,427,2,-63,4,0.0,25.369836,51.551753
2660,2660,2699,25.370986666666667,51.55107666666666,0.0,0.0,1561286058362,12,GSM,False,17381,120,427,2,-63,4,0.0,25.362966,51.554779
2661,2661,2701,25.37135166666667,51.55108,0.0,0.0,1561286063305,0,GSM,True,20002,9402,427,1,3,4,0.0,25.369495,51.550156
2662,2662,2702,25.37135166666667,51.55108,0.0,0.0,1561286063305,1,GSM,False,25642,9402,427,1,-27,4,0.0,25.368494,51.552817
2663,2663,2703,25.37135166666667,51.55108,0.0,0.0,1561286063305,2,GSM,False,20003,9402,427,1,-31,4,0.0,25.3732,51.546154
2664,2664,2704,25.37135166666667,51.55108,0.0,0.0,1561286063305,3,GSM,False,20001,9402,427,1,-47,4,0.0,25.374053,51.550672
2665,2665,2705,25.37135166666667,51.55108,0.0,0.0,1561286063305,4,GSM,False,41631,9402,427,1,-59,4,0.0,25.371414,51.550186
2666,2666,2706,25.37135166666667,51.55108,0.0,0.0,1561286063305,5,GSM,False,40283,9402,427,1,-59,4,0.0,25.369492,51.550598
2667,2667,2707,25.37135166666667,51.55108,0.0,0.0,1561286063305,6,GSM,False,40721,9402,427,1,-65,4,0.0,25.370682,51.550003
2668,2668,2708,25.37135166666667,51.55108,0.0,0.0,1561286063305,7,GSM,True,16823,120,427,2,-3,4,0.0,25.381557,51.543658
2669,2669,2709,25.37135166666667,51.55108,0.0,0.0,1561286063305,8,GSM,False,10023,120,427,2,-31,4,0.0,25.366745,51.538238
2670,2670,2710,25.37135166666667,51.55108,0.0,0.0,1561286063305,9,GSM,False,17383,120,427,2,-49,4,0.0,25.368232,51.550961
2671,2671,2711,25.37135166666667,51.55108,0.0,0.0,1561286063305,10,GSM,False,16822,120,427,2,-53,4,0.0,25.369836,51.551753
2672,2672,2712,25.37135166666667,51.55108,0.0,0.0,1561286063305,11,GSM,False,17381,120,427,2,-59,4,0.0,25.362966,51.554779
2673,2673,2713,25.37135166666667,51.55108,0.0,0.0,1561286063305,12,GSM,False,62441,120,427,2,-61,4,0.0,25.368397,51.548592
2674,2674,2714,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,0,GSM,True,20002,9402,427,1,3,4,0.0,25.369495,51.550156
2675,2675,2715,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,1,GSM,False,25642,9402,427,1,-27,4,0.0,25.368494,51.552817
2676,2676,2716,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,2,GSM,False,20003,9402,427,1,-31,4,0.0,25.3732,51.546154
2677,2677,2717,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,3,GSM,False,20001,9402,427,1,-47,4,0.0,25.374053,51.550672
2678,2678,2718,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,4,GSM,False,41631,9402,427,1,-59,4,0.0,25.371414,51.550186
2679,2679,2719,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,5,GSM,False,40283,9402,427,1,-59,4,0.0,25.369492,51.550598
2680,2680,2720,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,6,GSM,False,40721,9402,427,1,-65,4,0.0,25.370682,51.550003
2681,2681,2721,25.371436666666668,51.551068333333326,0.0,0.0,1561286064080,7,GSM,True,16823,120,427,2,-3,4,0.0,25.381557,51.543658
