,Unnamed: 0,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level,lat,lon
2943,2943,25.373875,51.54753000000001,0.0,0.0,1561286093036,5,GSM,True,16823,120,427,2,-25,4,25.381557,51.543658
2944,2944,25.373875,51.54753000000001,0.0,0.0,1561286093036,6,GSM,False,10023,120,427,2,-9,4,25.366745,51.538238
2945,2945,25.373875,51.54753000000001,0.0,0.0,1561286093036,7,GSM,False,17383,120,427,2,-43,4,25.368232,51.550961
2946,2946,25.373875,51.54753000000001,0.0,0.0,1561286093036,8,GSM,False,16821,120,427,2,-53,4,25.366482,51.560047
2947,2947,25.373875,51.54753000000001,0.0,0.0,1561286093036,9,GSM,False,16822,120,427,2,-57,4,25.369836,51.551753
2948,2948,25.373875,51.54753000000001,0.0,0.0,1561286093036,10,GSM,False,17381,120,427,2,-63,4,25.362966,51.554779
2949,2949,25.373875,51.54753000000001,0.0,0.0,1561286093036,11,GSM,False,62441,120,427,2,-75,4,25.368397,51.548592
2950,2950,25.373875,51.54753000000001,0.0,0.0,1561286093530,1,GSM,False,49543,9402,427,1,-33,4,25.388344,51.551006
2951,2951,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,0,GSM,True,20003,9402,427,1,-45,4,25.3732,51.546154
2952,2952,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,1,GSM,False,49543,9402,427,1,-33,4,25.388344,51.551006
2953,2953,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,2,GSM,False,20001,9402,427,1,-59,4,25.374053,51.550672
2954,2954,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,3,GSM,False,41631,9402,427,1,-69,4,25.371414,51.550186
2955,2955,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,4,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
2956,2956,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,5,GSM,True,16823,120,427,2,-25,4,25.381557,51.543658
2957,2957,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,6,GSM,False,10023,120,427,2,-9,4,25.366745,51.538238
2958,2958,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,7,GSM,False,17383,120,427,2,-43,4,25.368232,51.550961
2959,2959,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,8,GSM,False,16821,120,427,2,-53,4,25.366482,51.560047
2960,2960,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,9,GSM,False,16822,120,427,2,-57,4,25.369836,51.551753
2961,2961,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,10,GSM,False,17381,120,427,2,-63,4,25.362966,51.554779
2962,2962,25.373946666666665,51.54738666666667,0.0,0.0,1561286093907,11,GSM,False,62441,120,427,2,-75,4,25.368397,51.548592
2963,2963,25.374105,51.54707833333334,0.0,0.0,1561286095964,0,GSM,True,20003,9402,427,1,-45,4,25.3732,51.546154
2964,2964,25.374105,51.54707833333334,0.0,0.0,1561286095964,1,GSM,False,49543,9402,427,1,-33,4,25.388344,51.551006
2965,2965,25.374105,51.54707833333334,0.0,0.0,1561286095964,2,GSM,False,20001,9402,427,1,-59,4,25.374053,51.550672
2966,2966,25.374105,51.54707833333334,0.0,0.0,1561286095964,3,GSM,False,41631,9402,427,1,-69,4,25.371414,51.550186
2967,2967,25.374105,51.54707833333334,0.0,0.0,1561286095964,4,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
2968,2968,25.374105,51.54707833333334,0.0,0.0,1561286095964,5,GSM,True,10023,120,427,2,-35,4,25.366745,51.538238
2969,2969,25.374105,51.54707833333334,0.0,0.0,1561286095964,6,GSM,False,17381,120,427,2,-71,4,25.362966,51.554779
2970,2970,25.374105,51.54707833333334,0.0,0.0,1561286098275,2,GSM,False,49221,9402,427,1,-55,4,25.37086487,51.55128479
2971,2971,25.374105,51.54707833333334,0.0,0.0,1561286098275,7,GSM,False,10583,120,427,2,-47,4,25.374321,51.544645
2972,2972,25.374105,51.54707833333334,0.0,0.0,1561286098275,8,GSM,False,10572,120,427,2,-59,4,25.37086487,51.53892517
2973,2973,25.374105,51.54707833333334,0.0,0.0,1561286098275,9,GSM,False,17353,120,427,2,-59,4,25.375501,51.544911
2974,2974,25.374248333333338,51.54682,0.0,0.0,1561286098478,0,GSM,True,20003,9402,427,1,-45,4,25.3732,51.546154
2975,2975,25.374248333333338,51.54682,0.0,0.0,1561286098478,1,GSM,False,49543,9402,427,1,-33,4,25.388344,51.551006
2976,2976,25.374248333333338,51.54682,0.0,0.0,1561286098478,2,GSM,False,49221,9402,427,1,-55,4,25.37086487,51.55128479
2977,2977,25.374248333333338,51.54682,0.0,0.0,1561286098478,3,GSM,False,20001,9402,427,1,-59,4,25.374053,51.550672
2978,2978,25.374248333333338,51.54682,0.0,0.0,1561286098478,4,GSM,False,41631,9402,427,1,-69,4,25.371414,51.550186
2979,2979,25.374248333333338,51.54682,0.0,0.0,1561286098478,5,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
2980,2980,25.374248333333338,51.54682,0.0,0.0,1561286098478,6,GSM,True,10023,120,427,2,-35,4,25.366745,51.538238
2981,2981,25.374248333333338,51.54682,0.0,0.0,1561286098478,7,GSM,False,10583,120,427,2,-47,4,25.374321,51.544645
2982,2982,25.374248333333338,51.54682,0.0,0.0,1561286098478,8,GSM,False,10572,120,427,2,-59,4,25.37086487,51.53892517
2983,2983,25.374248333333338,51.54682,0.0,0.0,1561286098478,9,GSM,False,17353,120,427,2,-59,4,25.375501,51.544911
2984,2984,25.374248333333338,51.54682,0.0,0.0,1561286098478,10,GSM,False,17381,120,427,2,-71,4,25.362966,51.554779
2985,2985,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,0,GSM,True,20003,9402,427,1,-45,4,25.3732,51.546154
2986,2986,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,1,GSM,False,49543,9402,427,1,-33,4,25.388344,51.551006
2987,2987,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,2,GSM,False,49221,9402,427,1,-55,4,25.37086487,51.55128479
2988,2988,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,3,GSM,False,20001,9402,427,1,-59,4,25.374053,51.550672
2989,2989,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,4,GSM,False,41631,9402,427,1,-69,4,25.371414,51.550186
2990,2990,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,5,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
2991,2991,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,6,GSM,True,10023,120,427,2,-35,4,25.366745,51.538238
2992,2992,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,7,GSM,False,10583,120,427,2,-47,4,25.374321,51.544645
2993,2993,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,8,GSM,False,10572,120,427,2,-59,4,25.37086487,51.53892517
2994,2994,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,9,GSM,False,17353,120,427,2,-59,4,25.375501,51.544911
2995,2995,25.374338333333338,51.54671833333334,0.0,0.0,1561286099424,10,GSM,False,17381,120,427,2,-71,4,25.362966,51.554779
2996,2996,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,0,GSM,True,20003,9402,427,1,-45,4,25.3732,51.546154
2997,2997,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,1,GSM,False,49543,9402,427,1,-33,4,25.388344,51.551006
2998,2998,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,2,GSM,False,49221,9402,427,1,-55,4,25.37086487,51.55128479
2999,2999,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,3,GSM,False,20001,9402,427,1,-59,4,25.374053,51.550672
3000,3000,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,4,GSM,False,41631,9402,427,1,-69,4,25.371414,51.550186
3001,3001,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,5,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
3002,3002,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,6,GSM,True,10023,120,427,2,-43,4,25.366745,51.538238
3003,3003,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,7,GSM,False,10583,120,427,2,-49,4,25.374321,51.544645
3004,3004,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,8,GSM,False,17353,120,427,2,-51,4,25.375501,51.544911
3005,3005,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,9,GSM,False,10572,120,427,2,-57,4,25.37086487,51.53892517
3006,3006,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,10,GSM,False,10022,120,427,2,-65,4,25.368139,51.546364
3007,3007,25.374648333333333,51.54566499999999,0.0,0.0,1561286103894,11,GSM,False,17381,120,427,2,-67,4,25.362966,51.554779
3008,3008,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,0,GSM,True,20003,9402,427,1,-45,4,25.3732,51.546154
3009,3009,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,1,GSM,False,49543,9402,427,1,-33,4,25.388344,51.551006
3010,3010,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,2,GSM,False,49221,9402,427,1,-55,4,25.37086487,51.55128479
3011,3011,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,3,GSM,False,20001,9402,427,1,-59,4,25.374053,51.550672
3012,3012,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,4,GSM,False,41631,9402,427,1,-69,4,25.371414,51.550186
3013,3013,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,5,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
3014,3014,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,6,GSM,True,10023,120,427,2,-45,4,25.366745,51.538238
3015,3015,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,7,GSM,False,10583,120,427,2,-49,4,25.374321,51.544645
3016,3016,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,8,GSM,False,17353,120,427,2,-51,4,25.375501,51.544911
3017,3017,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,9,GSM,False,10572,120,427,2,-59,4,25.37086487,51.53892517
3018,3018,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,10,GSM,False,10022,120,427,2,-69,4,25.368139,51.546364
3019,3019,25.37480833333333,51.54495833333333,0.0,0.0,1561286107377,11,GSM,False,17381,120,427,2,-69,4,25.362966,51.554779
3020,3020,25.374815,51.544655,0.0,0.0,1561286109341,0,GSM,True,49543,9402,427,1,-47,4,25.388344,51.551006
3021,3021,25.374815,51.544655,0.0,0.0,1561286109341,1,GSM,False,49221,9402,427,1,-69,4,25.37086487,51.55128479
3022,3022,25.374815,51.544655,0.0,0.0,1561286109341,2,GSM,False,20001,9402,427,1,-73,4,25.374053,51.550672
3023,3023,25.374815,51.544655,0.0,0.0,1561286109341,3,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
3024,3024,25.374815,51.544655,0.0,0.0,1561286109341,4,GSM,True,10023,120,427,2,-45,4,25.366745,51.538238
3025,3025,25.374815,51.544655,0.0,0.0,1561286109341,5,GSM,False,10583,120,427,2,-49,4,25.374321,51.544645
3026,3026,25.374815,51.544655,0.0,0.0,1561286109341,6,GSM,False,17353,120,427,2,-51,4,25.375501,51.544911
3027,3027,25.374815,51.544655,0.0,0.0,1561286109341,7,GSM,False,10572,120,427,2,-59,4,25.37086487,51.53892517
3028,3028,25.374815,51.544655,0.0,0.0,1561286109341,8,GSM,False,16851,120,427,2,-61,4,25.373954,51.539088
3029,3029,25.374815,51.544655,0.0,0.0,1561286109341,9,GSM,False,10022,120,427,2,-69,4,25.368139,51.546364
3030,3030,25.374815,51.544655,0.0,0.0,1561286109341,10,GSM,False,17381,120,427,2,-69,4,25.362966,51.554779
3031,3031,25.374815,51.544655,0.0,0.0,1561286112307,1,GSM,False,20003,9402,427,1,-65,4,25.3732,51.546154
3032,3032,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,0,GSM,True,49543,9402,427,1,-47,4,25.388344,51.551006
3033,3033,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,1,GSM,False,20003,9402,427,1,-65,4,25.3732,51.546154
3034,3034,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,2,GSM,False,49221,9402,427,1,-69,4,25.37086487,51.55128479
3035,3035,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,3,GSM,False,20001,9402,427,1,-73,4,25.374053,51.550672
3036,3036,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,4,GSM,False,25642,9402,427,1,-77,4,25.368494,51.552817
3037,3037,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,5,GSM,True,10023,120,427,2,-45,4,25.366745,51.538238
3038,3038,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,6,GSM,False,10583,120,427,2,-49,4,25.374321,51.544645
3039,3039,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,7,GSM,False,17353,120,427,2,-51,4,25.375501,51.544911
3040,3040,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,8,GSM,False,10572,120,427,2,-59,4,25.37086487,51.53892517
3041,3041,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,9,GSM,False,16851,120,427,2,-61,4,25.373954,51.539088
3042,3042,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,10,GSM,False,10022,120,427,2,-69,4,25.368139,51.546364
3043,3043,25.37502333333333,51.54368666666666,0.0,0.0,1561286112803,11,GSM,False,17381,120,427,2,-69,4,25.362966,51.554779
3044,3044,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,0,GSM,True,49543,9402,427,1,-45,4,25.388344,51.551006
3045,3045,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,1,GSM,False,20003,9402,427,1,-67,4,25.3732,51.546154
3046,3046,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,2,GSM,False,49221,9402,427,1,-67,4,25.37086487,51.55128479
3047,3047,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,3,GSM,False,20001,9402,427,1,-71,4,25.374053,51.550672
3048,3048,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,4,GSM,False,25642,9402,427,1,-75,4,25.368494,51.552817
3049,3049,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,5,GSM,True,10023,120,427,2,-45,4,25.366745,51.538238
3050,3050,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,6,GSM,False,10583,120,427,2,-49,4,25.374321,51.544645
3051,3051,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,7,GSM,False,17353,120,427,2,-51,4,25.375501,51.544911
3052,3052,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,8,GSM,False,10572,120,427,2,-59,4,25.37086487,51.53892517
3053,3053,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,9,GSM,False,16851,120,427,2,-61,4,25.373954,51.539088
3054,3054,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,10,GSM,False,10022,120,427,2,-69,4,25.368139,51.546364
3055,3055,25.37492666666667,51.54309333333334,0.0,0.0,1561286114781,11,GSM,False,17381,120,427,2,-69,4,25.362966,51.554779
3056,3056,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,0,GSM,True,49543,9402,427,1,-47,4,25.388344,51.551006
3057,3057,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,1,GSM,False,49222,9402,427,1,-59,4,25.375443,51.544876
3058,3058,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,2,GSM,False,49221,9402,427,1,-69,4,25.37086487,51.55128479
3059,3059,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,3,GSM,False,20003,9402,427,1,-71,4,25.3732,51.546154
3060,3060,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,4,GSM,False,43951,9402,427,1,-71,4,25.37047,51.53982
3061,3061,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,5,GSM,False,25642,9402,427,1,-73,4,25.368494,51.552817
3062,3062,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,6,GSM,True,10023,120,427,2,-45,4,25.366745,51.538238
3063,3063,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,7,GSM,False,10583,120,427,2,-53,4,25.374321,51.544645
3064,3064,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,8,GSM,False,16851,120,427,2,-55,4,25.373954,51.539088
3065,3065,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,9,GSM,False,10572,120,427,2,-61,4,25.37086487,51.53892517
3066,3066,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,10,GSM,False,17381,120,427,2,-67,4,25.362966,51.554779
3067,3067,25.37468833333333,51.54275333333333,0.0,0.0,1561286119003,11,GSM,False,10022,120,427,2,-71,4,25.368139,51.546364
3068,3068,25.37468833333333,51.54275333333333,0.0,0.0,1561286119301,10,GSM,False,10571,120,427,2,-61,4,25.369661,51.543964
3069,3069,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,0,GSM,True,49543,9402,427,1,-47,4,25.388344,51.551006
3070,3070,25.37461166666667,51.54230666666668,0.0,0.0,1561286121228,1,GSM,False,49222,9402,427,1,-59,4,25.375443,51.544876
