,GPS_lat,GPS_long,Network_lat,Network_long,Time,Anchor_Number,Type,Registered,CID,LAC,MCC,MNC,dBm,level
149,25.368786666666665,51.551415,0.0,0.0,1561285805859,3,GSM,False,25642,9402,427,1,-77,4
150,25.368786666666665,51.551415,0.0,0.0,1561285805859,4,GSM,False,29173,9402,427,1,-77,4
151,25.368786666666665,51.551415,0.0,0.0,1561285805859,5,GSM,False,29171,9402,427,1,-79,4
152,25.368786666666665,51.551415,0.0,0.0,1561285805859,6,GSM,False,49543,9402,427,1,-85,4
153,25.368786666666665,51.551415,0.0,0.0,1561285805859,7,GSM,True,17383,120,427,2,13,4
154,25.368786666666665,51.551415,0.0,0.0,1561285805859,8,GSM,False,17382,120,427,2,-23,4
155,25.368786666666665,51.551415,0.0,0.0,1561285805859,9,GSM,False,16573,120,427,2,-45,4
156,25.368786666666665,51.551415,0.0,0.0,1561285805859,10,GSM,False,17381,120,427,2,-49,4
157,25.368786666666665,51.551415,0.0,0.0,1561285805859,11,GSM,False,10022,120,427,2,-77,4
158,25.368786666666665,51.551415,0.0,0.0,1561285805859,12,GSM,False,10681,120,427,2,-79,4
159,25.368786666666665,51.551415,0.0,0.0,1561285806215,11,GSM,False,16572,120,427,2,-71,4
160,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,0,GSM,True,40283,9402,427,1,-7,4
161,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,1,GSM,False,40282,9402,427,1,-29,4
162,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,2,GSM,False,40281,9402,427,1,-51,4
163,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,3,GSM,False,25642,9402,427,1,-77,4
164,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,4,GSM,False,29173,9402,427,1,-77,4
165,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,5,GSM,False,29171,9402,427,1,-79,4
166,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,6,GSM,False,49543,9402,427,1,-85,4
167,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,7,GSM,True,17383,120,427,2,13,4
168,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,8,GSM,False,17382,120,427,2,-19,4
169,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,9,GSM,False,16573,120,427,2,-45,4
170,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,10,GSM,False,17381,120,427,2,-53,4
171,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,11,GSM,False,16572,120,427,2,-71,4
172,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,12,GSM,False,10022,120,427,2,-77,4
173,25.368801666666663,51.55142333333333,0.0,0.0,1561285806882,13,GSM,False,10681,120,427,2,-81,4
174,25.36881,51.55142666666667,0.0,0.0,1561285807796,0,GSM,True,40283,9402,427,1,-7,4
175,25.36881,51.55142666666667,0.0,0.0,1561285807796,1,GSM,False,40282,9402,427,1,-29,4
176,25.36881,51.55142666666667,0.0,0.0,1561285807796,2,GSM,False,40281,9402,427,1,-51,4
177,25.36881,51.55142666666667,0.0,0.0,1561285807796,3,GSM,False,25642,9402,427,1,-77,4
178,25.36881,51.55142666666667,0.0,0.0,1561285807796,4,GSM,False,29173,9402,427,1,-77,4
179,25.36881,51.55142666666667,0.0,0.0,1561285807796,5,GSM,False,29171,9402,427,1,-79,4
180,25.36881,51.55142666666667,0.0,0.0,1561285807796,6,GSM,False,49543,9402,427,1,-85,4
181,25.36881,51.55142666666667,0.0,0.0,1561285807796,7,GSM,True,17383,120,427,2,13,4
182,25.36881,51.55142666666667,0.0,0.0,1561285807796,8,GSM,False,17382,120,427,2,-19,4
183,25.36881,51.55142666666667,0.0,0.0,1561285807796,9,GSM,False,16573,120,427,2,-45,4
184,25.36881,51.55142666666667,0.0,0.0,1561285807796,10,GSM,False,17381,120,427,2,-53,4
185,25.36881,51.55142666666667,0.0,0.0,1561285807796,11,GSM,False,16572,120,427,2,-71,4
186,25.36881,51.55142666666667,0.0,0.0,1561285807796,12,GSM,False,10022,120,427,2,-77,4
187,25.36881,51.55142666666667,0.0,0.0,1561285807796,13,GSM,False,10681,120,427,2,-81,4
188,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,0,GSM,True,40283,9402,427,1,-11,4
189,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,1,GSM,False,40282,9402,427,1,-29,4
190,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,2,GSM,False,40281,9402,427,1,-59,4
191,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,3,GSM,False,25642,9402,427,1,-79,4
192,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,4,GSM,False,29173,9402,427,1,-83,4
193,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,5,GSM,False,29171,9402,427,1,-85,4
194,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,6,GSM,False,49543,9402,427,1,-93,3
195,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,7,GSM,True,17383,120,427,2,13,4
196,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,8,GSM,False,17382,120,427,2,-19,4
197,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,9,GSM,False,16573,120,427,2,-45,4
198,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,10,GSM,False,17381,120,427,2,-53,4
199,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,11,GSM,False,16572,120,427,2,-71,4
200,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,12,GSM,False,10022,120,427,2,-77,4
201,25.36879833333333,51.551435000000005,0.0,0.0,1561285808805,13,GSM,False,10681,120,427,2,-81,4
202,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,0,GSM,True,40283,9402,427,1,-11,4
203,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,1,GSM,False,40282,9402,427,1,-29,4
204,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,2,GSM,False,40281,9402,427,1,-59,4
205,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,3,GSM,False,25642,9402,427,1,-79,4
206,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,4,GSM,False,29173,9402,427,1,-83,4
207,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,5,GSM,False,29171,9402,427,1,-85,4
208,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,6,GSM,False,49543,9402,427,1,-93,3
209,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,7,GSM,True,17383,120,427,2,13,4
210,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,8,GSM,False,17382,120,427,2,-19,4
211,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,9,GSM,False,16573,120,427,2,-45,4
212,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,10,GSM,False,17381,120,427,2,-53,4
213,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,11,GSM,False,16572,120,427,2,-71,4
214,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,12,GSM,False,10022,120,427,2,-77,4
215,25.368801666666663,51.551435000000005,0.0,0.0,1561285809765,13,GSM,False,10681,120,427,2,-81,4
216,25.368805,51.55143666666666,0.0,0.0,1561285810893,0,GSM,True,40283,9402,427,1,-11,4
217,25.368805,51.55143666666666,0.0,0.0,1561285810893,1,GSM,False,40282,9402,427,1,-29,4
218,25.368805,51.55143666666666,0.0,0.0,1561285810893,2,GSM,False,40281,9402,427,1,-59,4
219,25.368805,51.55143666666666,0.0,0.0,1561285810893,3,GSM,False,25642,9402,427,1,-79,4
220,25.368805,51.55143666666666,0.0,0.0,1561285810893,4,GSM,False,29173,9402,427,1,-83,4
221,25.368805,51.55143666666666,0.0,0.0,1561285810893,5,GSM,False,29171,9402,427,1,-85,4
222,25.368805,51.55143666666666,0.0,0.0,1561285810893,6,GSM,False,49543,9402,427,1,-93,3
223,25.368805,51.55143666666666,0.0,0.0,1561285810893,7,GSM,True,17383,120,427,2,13,4
224,25.368805,51.55143666666666,0.0,0.0,1561285810893,8,GSM,False,17382,120,427,2,-19,4
225,25.368805,51.55143666666666,0.0,0.0,1561285810893,9,GSM,False,16573,120,427,2,-45,4
226,25.368805,51.55143666666666,0.0,0.0,1561285810893,10,GSM,False,17381,120,427,2,-53,4
227,25.368805,51.55143666666666,0.0,0.0,1561285810893,11,GSM,False,16572,120,427,2,-71,4
228,25.368805,51.55143666666666,0.0,0.0,1561285810893,12,GSM,False,10022,120,427,2,-77,4
229,25.368805,51.55143666666666,0.0,0.0,1561285810893,13,GSM,False,10681,120,427,2,-81,4
230,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,0,GSM,True,40283,9402,427,1,-11,4
231,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,1,GSM,False,40282,9402,427,1,-29,4
232,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,2,GSM,False,40281,9402,427,1,-59,4
233,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,3,GSM,False,25642,9402,427,1,-79,4
234,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,4,GSM,False,29173,9402,427,1,-83,4
235,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,5,GSM,False,29171,9402,427,1,-85,4
236,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,6,GSM,False,49543,9402,427,1,-93,3
237,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,7,GSM,True,17383,120,427,2,13,4
238,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,8,GSM,False,17382,120,427,2,-19,4
239,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,9,GSM,False,16573,120,427,2,-45,4
240,25.368806666666668,51.551431666666666,0.0,0.0,1561285811895,10,GSM,False,17381,120,427,2,-53,4
