BSSID,Lat,Long
d0:6f:82:8e:c3:e0,25.36523247,51.54769516
d8:0d:17:04:e1:da,25.36584282,51.54817581
14:91:82:fc:07:5e,25.36528587,51.54969025
14:91:82:61:c5:07,25.36548996,51.55007935
50:c7:bf:3f:ee:dc,25.36540413,51.54994583
cc:16:7e:ca:11:b0,25.36646461,51.54987335
cc:16:7e:b0:45:40,25.36594582,51.55049515
cc:16:7e:b2:a4:30,25.36647987,51.5500412
cc:16:7e:f8:13:41,25.36617661,51.55066681
cc:16:7e:f8:13:40,25.36592484,51.55054474
cc:16:7e:b0:45:41,25.36593437,51.55050278
d0:6f:82:8b:11:64,25.36658669,51.55108643
74:3e:2b:01:77:b8,25.36675453,51.55104065
74:3e:2b:c1:77:b8,25.3664875,51.55099487
74:3e:2b:41:77:b9,25.36647797,51.5510025
d0:6f:82:8e:6b:b0,25.3666954,51.55102921
d0:6f:82:8d:3a:38,25.36658287,51.5512619
0c:80:63:f5:0f:94,25.36659431,51.55111694
4c:5e:0c:b3:30:bb,25.36645889,51.55093002
d0:6f:82:8b:62:28,25.36682892,51.55108643
74:3e:2b:81:77:b8,25.36673927,51.55125046
c4:e9:84:d1:54:3f,25.36679649,51.55107117
e0:10:7f:90:16:58,25.36670876,51.55069733
74:3e:2b:01:77:b9,25.36666679,51.55112076
c4:e9:84:3f:01:e8,25.36623192,51.55083084
88:44:77:8c:6d:b8,25.36663437,51.55107498
cc:16:7e:70:42:f0,25.36665535,51.55046844
cc:16:7e:ca:11:d1,25.36676025,51.551754
d0:6f:82:8b:66:10,25.36689186,51.55102921
d0:6f:82:8b:08:04,25.36660767,51.55110931
74:3e:2b:41:77:b8,25.36668587,51.55150986
d0:6f:82:8b:ba:88,25.3667469,51.5510788
d0:6f:82:8b:15:fc,25.36667442,51.55129623
d0:6f:82:8d:b0:18,25.36663628,51.55112839
70:f3:5a:a0:c5:20,25.36666489,51.55121231
84:47:65:30:96:a4,25.36671448,51.55157089
cc:16:7e:ca:11:d0,25.36663628,51.55156326
74:3e:2b:01:43:c8,25.36667633,51.5514679
cc:16:7e:ca:12:60,25.36664772,51.55150986
cc:16:7e:ca:12:61,25.366642,51.55234528
74:3e:2b:c1:43:c8,25.36673164,51.55159378
d0:6f:82:8d:3c:f4,25.36665726,51.55195618
d0:6f:82:8a:fb:50,25.36666679,51.55156708
84:d4:7e:5e:d1:a0,25.36660576,51.5518074
84:d4:7e:5e:d1:a1,25.36665916,51.55176926
74:3e:2b:01:43:c9,25.36672974,51.55159378
74:3e:2b:81:43:c8,25.36667633,51.55158615
ec:08:6b:7b:e0:ab,25.36663628,51.55182648
1a:59:c0:3f:f7:17,25.36647415,51.54992294
84:d4:7e:5e:4e:81,25.3666172,51.551651
84:d4:7e:5e:4e:80,25.36663437,51.55209732
74:3e:2b:41:43:c8,25.36667633,51.55158615
d0:6f:82:8d:37:00,25.36666107,51.55150604
d0:6f:82:8b:13:bc,25.36667061,51.55142975
a2:b0:3d:66:da:54,25.36836243,51.55116653
24:f2:7f:13:4e:62,25.36647224,51.55109406
74:3e:2b:c1:79:18,25.36664963,51.55124283
74:3e:2b:41:79:19,25.36668587,51.55145645
d0:6f:82:8d:45:d8,25.3669014,51.55103302
d0:6f:82:8d:b3:9c,25.36693764,51.55099869
74:3e:2b:41:71:b9,25.36694527,51.55092621
74:3e:2b:41:71:b8,25.36709404,51.55095291
74:3e:2b:01:71:b9,25.36683846,51.5510025
74:3e:2b:c1:71:b8,25.36709404,51.55095291
74:3e:2b:81:71:b8,25.36709404,51.55095291
c0:56:27:a9:30:9e,25.36691856,51.55107117
24:f2:7f:13:4e:63,25.36679077,51.55106354
d0:6f:82:8b:26:64,25.36688232,51.55099487
d0:6f:82:8c:93:6c,25.36670876,51.55111694
d0:6f:82:90:07:cc,25.36696053,51.55104828
e4:fb:5d:67:1b:3c,25.36692238,51.55104065
e4:fb:5d:67:84:50,25.36680794,51.55109024
d0:6f:82:8b:62:58,25.36682892,51.55099487
04:f1:28:27:52:b3,25.36676979,51.55098724
cc:16:7e:c7:7f:40,25.36734009,51.55107117
74:3e:2b:01:71:b8,25.36686897,51.5509758
b0:b9:8a:a5:ab:b0,25.3671093,51.55094528
74:3e:2b:c1:77:f8,25.36700439,51.55099869
48:f8:b3:b9:f1:c3,25.36694336,51.55103683
74:3e:2b:01:77:f8,25.36709404,51.55095291
84:16:f9:3d:f7:77,25.367136,51.55112076
d0:6f:82:8b:2e:7c,25.36702728,51.55104065
74:3e:2b:01:77:f9,25.36722183,51.55104446
d0:6f:82:90:b4:f0,25.36710358,51.55097961
cc:16:7e:c7:7f:41,25.36682701,51.55096817
d0:6f:82:8d:b4:18,25.36696434,51.55096817
74:3e:2b:c1:2c:98,25.3672657,51.5511055
74:3e:2b:41:2c:98,25.36712265,51.55113602
74:3e:2b:01:2c:99,25.36713791,51.55104828
d0:6f:82:8a:43:b8,25.367239,51.55102158
d0:6f:82:8c:93:84,25.36715317,51.55101395
74:3e:2b:01:2c:98,25.36714935,51.55104446
74:3e:2b:41:7a:78,25.36732483,51.55095291
74:3e:2b:01:7a:79,25.36725616,51.55104446
74:3e:2b:41:7a:79,25.36722755,51.55104065
74:3e:2b:c1:7a:78,25.36750221,51.55097198
74:3e:2b:81:7a:78,25.36750221,51.55097198
74:3e:2b:81:2c:98,25.36712265,51.55113602
88:44:77:8e:37:88,25.36742783,51.55109024
74:3e:2b:01:7a:78,25.36729431,51.55103683
d0:6f:82:8b:13:70,25.3673687,51.55100632
6c:c2:17:50:3b:4e,25.36726761,51.55104828
d0:6f:82:8b:13:40,25.36726761,51.55104828
d0:6f:82:8e:d1:74,25.36731529,51.55107117
cc:16:7e:b0:3f:70,25.36778831,51.55138016
d0:6f:82:8d:b8:34,25.36753654,51.55112076
f4:e3:fb:fe:13:cc,25.36762047,51.55133438
30:c3:d9:ab:77:0d,25.3676281,51.55129242
d0:6f:82:90:06:88,25.36761284,51.5509491
d0:6f:82:8e:6b:00,25.36762047,51.55133438
34:62:88:e2:69:b0,25.36748505,51.55117798
1c:74:0d:97:9f:f4,25.36770058,51.55134583
20:4c:9e:eb:71:00,25.36771774,51.5513649
a0:55:4f:40:d5:80,30.35612297,-97.73490143
d0:6f:82:8d:b8:c8,25.36762238,51.55125809
d0:6f:82:90:c0:90,25.36780357,51.55142593
cc:16:7e:b0:3f:71,25.36817551,51.55155563
d0:6f:82:8b:21:fc,25.3675518,51.5512352
d0:6f:82:8f:8c:c0,25.36785698,51.55148697
d0:6f:82:90:c1:58,25.36800194,51.55151367
cc:16:7e:c2:eb:91,25.36817551,51.55155563
d0:6f:82:8b:23:5c,25.3680954,51.55153656
d0:6f:82:8d:96:04,25.36823845,51.55154037
d0:6f:82:8b:2a:18,25.3680954,51.55153656
cc:16:7e:b0:45:30,25.3679924,51.5515213
84:47:65:30:e6:6c,25.36846352,51.55157089
cc:16:7e:df:c2:80,25.36796761,51.55147552
84:47:65:30:de:84,25.36860657,51.55158997
84:47:65:30:c3:14,25.3687458,51.55156708
cc:16:7e:dc:96:d0,25.3687458,51.55157471
14:91:82:52:be:e8,25.36892509,51.55146027
d0:6f:82:8d:11:04,25.36860657,51.55158997
d0:6f:82:8d:18:0c,25.36882401,51.55157852
84:47:65:30:ba:18,25.36890984,51.55123138
a4:2b:b0:de:7b:76,25.36882401,51.55157852
d0:6f:82:8b:21:e4,25.36894798,51.55127716
a4:91:b1:7a:ea:72,25.36889267,51.551548
d0:6f:82:8d:18:24,25.36883163,51.55156326
cc:16:7e:df:c6:70,25.36894035,51.55123901
4c:5e:0c:de:61:7b,25.36905289,51.55160141
cc:16:7e:b0:43:b1,25.36910629,51.55116653
cc:16:7e:b0:43:b0,25.36908531,51.55133057
d0:6f:82:8c:43:f0,25.3693428,51.55113602
14:9d:09:22:6e:b0,25.36935806,51.55147552
cc:16:7e:ba:67:81,25.36931992,51.55129623
50:c7:bf:1f:66:d6,25.3691349,51.55163956
cc:16:7e:ba:67:80,25.36915588,51.55155945
88:15:44:a9:30:fe,25.36932945,51.55163956
d0:6f:82:8d:ca:10,25.36924934,51.55165482
8e:15:44:a9:30:fe,25.36923409,51.55153275
cc:16:7e:ca:13:c1,25.36940193,51.55179977
cc:16:7e:ca:13:c0,25.36928558,51.55171204
e0:10:7f:50:30:28,25.3691864,51.55170059
84:47:65:30:b0:20,25.36910057,51.55138779
e0:10:7f:10:30:28,25.36930847,51.55162811
e0:10:7f:90:30:28,25.3692894,51.55169296
8e:15:44:a9:31:0a,25.36930847,51.55145645
e0:0e:da:ae:ba:10,25.36967278,51.55118561
14:91:82:da:9b:92,34.3678093,-118.5104828
84:47:65:30:ad:00,25.36941147,51.55138397
18:d2:76:79:9e:70,25.36944389,51.55118561
c0:56:27:1d:82:15,25.3694458,51.55114746
d0:6f:82:8d:11:b0,25.36940193,51.55121613
84:47:65:30:93:38,25.36908913,51.55124283
c2:56:27:1d:82:15,25.36946869,51.55121231
e0:0e:da:ae:ba:11,25.36981201,51.55104065
dc:72:9b:64:b4:57,25.36942673,51.55121994
58:2a:f7:bc:47:70,25.36934853,51.55121994
d0:6f:82:8e:d7:98,25.36914635,51.55131531
d0:6f:82:8e:d4:94,25.3693409,51.5512619
14:9d:09:22:41:14,25.36952782,51.55135727
d0:6f:82:8e:d2:84,25.36925888,51.55121994
84:47:65:30:be:30,25.36950493,51.55119324
cc:16:7e:df:c6:71,25.36903763,51.55120087
02:9b:cd:02:0f:c7,25.36914253,51.55121613
60:38:e0:8a:21:8a,25.36890411,51.55122757
50:6a:03:8e:b1:bc,25.36887932,51.55123138
d0:6f:82:8d:94:44,25.36883163,51.55118561
84:47:65:30:94:64,25.36879921,51.55110931
84:47:65:30:93:d0,25.36873245,51.55110168
84:47:65:30:f9:c4,25.36878014,51.55111313
10:da:43:5c:63:54,25.36889458,51.55114746
d0:6f:82:8d:94:10,25.36880684,51.55111694
d0:6f:82:8c:96:f0,25.36881065,51.55116272
84:47:65:30:9b:08,25.36887169,51.55119705
84:47:65:30:be:c8,25.36882019,51.55112076
cc:16:7e:c2:eb:21,NaN,NaN
d6:40:d0:36:b2:61,NaN,NaN
58:2a:f7:95:4d:48,NaN,NaN
94:fe:22:fc:19:3c,NaN,NaN
74:a0:2f:fd:ae:a5,NaN,NaN
94:10:3e:12:84:de,NaN,NaN
92:3b:ad:a8:a8:73,NaN,NaN
e4:fb:5d:66:c7:70,NaN,NaN
a4:91:b1:7a:d4:06,NaN,NaN
30:91:8f:e2:e7:0d,NaN,NaN
94:10:3e:12:7e:18,NaN,NaN
d6:40:d0:34:69:04,NaN,NaN
96:3b:ad:a8:54:b1,NaN,NaN
00:f6:63:c4:d4:a1,NaN,NaN
58:2a:f7:75:97:3c,NaN,NaN
c4:ea:1d:4d:c9:4f,NaN,NaN
2c:33:11:cf:ad:71,NaN,NaN
96:3b:ad:a7:26:f4,NaN,NaN
1e:59:c0:3f:c2:dd,NaN,NaN
82:d2:94:57:ee:0e,NaN,NaN
82:d2:94:57:e2:a6,NaN,NaN
1e:59:c0:40:13:9b,NaN,NaN
96:3b:ad:a8:aa:f3,NaN,NaN
d6:40:d0:34:77:82,NaN,NaN
d6:40:d0:36:3f:fc,NaN,NaN
d2:40:d0:36:3f:fc,NaN,NaN
e4:fb:5d:67:03:4c,NaN,NaN
96:3b:ad:a7:f0:52,NaN,NaN
96:3b:ad:a8:a8:73,NaN,NaN
d2:40:d0:36:e2:45,NaN,NaN
a4:91:b1:7a:e8:b4,NaN,NaN
d0:6f:82:8e:b6:4c,NaN,NaN
a4:91:b1:79:93:96,NaN,NaN
14:a5:1a:07:59:60,NaN,NaN
14:a5:1a:06:f6:f0,NaN,NaN
32:23:03:24:f9:4a,NaN,NaN
f4:e3:fb:fd:56:40,NaN,NaN
88:44:77:8d:3a:68,NaN,NaN
74:3e:2b:41:78:e8,NaN,NaN
74:3e:2b:41:79:18,NaN,NaN
e4:a7:c5:66:93:b3,NaN,NaN
74:3e:2b:81:77:f8,NaN,NaN
74:3e:2b:41:2c:99,NaN,NaN
cc:16:7e:b0:45:31,NaN,NaN
cc:16:7e:df:c2:81,NaN,NaN
7a:e1:03:fd:c9:91,NaN,NaN
82:15:44:a9:31:12,NaN,NaN
8e:15:44:a9:31:12,NaN,NaN
cc:16:7e:dc:96:d1,NaN,NaN
00:27:e3:fc:47:21,NaN,NaN
84:47:65:30:9e:c0,25.36883545,51.55116272
50:01:d9:15:36:8c,25.36885262,51.5511322
84:47:65:30:be:94,25.36876297,51.55109787
84:47:65:30:be:e0,25.3687973,51.55112839
c0:c1:c0:f4:88:84,25.36880302,51.55113602
84:47:65:30:97:e8,25.36882401,51.55121231
d0:6f:82:90:24:cc,25.36879158,51.55114746
d0:6f:82:8c:95:94,25.36878777,51.55111313
84:47:65:30:fb:3c,25.36875916,51.55111694
d0:6f:82:8d:af:80,25.36888313,51.5511322
d0:6f:82:8c:92:f0,25.36875343,51.55113602
84:47:65:30:b7:8c,25.36890793,51.55132294
84:47:65:30:be:b0,25.36880112,51.55112076
c0:c1:c0:f4:84:c0,25.36881828,51.55111694
d0:6f:82:8c:93:54,25.36876106,51.55108261
84:47:65:30:99:60,25.36873817,51.55105209
d0:6f:82:90:24:9c,25.36875534,51.55113602
90:48:9a:38:4b:af,25.36882401,51.55112457
cc:16:7e:b0:44:50,25.36821938,51.55113602
cc:16:7e:b0:44:51,25.3688221,51.55109024
d0:6f:82:8c:68:44,25.36875153,51.55106735
d0:6f:82:8b:65:48,25.36875343,51.55115128
7c:11:cb:e6:74:e4,25.36828423,51.55082321
84:47:65:30:de:20,25.36860847,51.55091476
84:47:65:30:fb:08,25.36881828,51.55113602
b0:be:76:01:fb:a9,25.36860847,51.55091476
cc:16:7e:b0:43:a0,25.36863708,51.54972839
d0:6f:82:8b:31:e8,25.36820793,51.5508461
84:47:65:30:e2:3c,25.36820793,51.5508461
d0:6f:82:8d:18:3c,25.36832237,51.55116653
cc:16:7e:dc:99:90,25.36834526,51.55001831
d0:6f:82:8c:90:98,25.36837387,51.55031967
d0:6f:82:8c:15:f0,25.36845398,51.55104065
84:47:65:30:dd:bc,25.36819458,51.55119324
d0:6f:82:8b:2d:9c,25.36823082,51.55154037
d0:6f:82:8b:67:08,25.36820793,51.5508461
d0:6f:82:8d:b6:88,25.36815071,51.55084229
0c:8d:db:17:bc:0e,25.36828423,51.55082321
d0:6f:82:8d:3b:98,25.36762619,51.55098724
84:47:65:30:d1:0c,25.36750031,51.55108643
d0:6f:82:8c:4a:78,25.36803436,51.55082321
84:47:65:30:e0:78,25.36816788,51.5509491
d0:6f:82:8d:45:8c,25.36784935,51.55081558
18:60:24:fb:d4:33,25.36795425,51.55081177
84:47:65:31:06:10,25.36795425,51.55081177
d0:6f:82:90:b5:0c,25.36753654,51.55101776
00:62:ec:59:cf:00,25.36765289,51.55086899
34:a8:4e:43:14:c0,25.36784363,51.55081177
d0:6f:82:8d:b8:64,25.36781502,51.55094147
84:47:65:30:ba:94,25.36757278,51.55115128
d0:6f:82:8d:93:94,25.3675766,51.55104828
d0:6f:82:8d:97:94,25.36820984,51.55099487
c0:56:27:eb:d3:fc,25.36741066,51.55111694
d0:6f:82:8d:b4:00,25.36730194,51.55101395
52:6a:03:8e:d8:ac,25.36744118,51.55091095
50:6a:03:8e:d8:ac,25.36751366,51.55090332
d0:6f:82:8b:13:88,25.36748505,51.55117416
d0:6f:82:8a:29:d8,25.36743546,51.55097961
d0:6f:82:8d:43:fc,25.36748505,51.55117416
d0:6f:82:8d:b9:14,25.36772156,51.55142212
d0:6f:82:90:07:1c,25.36720276,51.55105209
d0:6f:82:8b:22:60,25.36734772,51.55101013
d0:6f:82:8b:28:0c,25.36715317,51.55101395
d0:6f:82:8e:67:e0,25.367136,51.55102158
d0:6f:82:8d:b3:38,25.3670578,51.55097961
74:3e:2b:41:77:f8,25.36732483,51.55095291
d0:6f:82:8b:15:98,25.36705589,51.55101776
00:62:ec:7f:1b:40,25.36704445,51.55093765
d0:6f:82:8e:8b:ec,25.36705399,51.55104065
ae:e2:d3:40:ab:6d,25.36710739,51.55095291
d0:6f:82:8c:95:48,25.36744118,51.55091095
00:c0:ca:87:1b:34,25.36672783,51.55102921
cc:16:7e:70:42:f1,25.3668499,51.55071259
cc:16:7e:ca:12:d1,25.36714554,51.5492897
cc:16:7e:ca:12:d0,25.367136,51.54930115
d0:6f:82:8b:2e:00,25.36673546,51.55099487
e0:10:7f:10:16:58,25.36684418,51.55072784
e0:10:7f:50:16:58,25.3668499,51.55071259
d8:c7:c8:6a:e2:30,25.34305573,51.54370117
d0:6f:82:8b:22:94,25.3666153,51.55075073
70:8a:09:81:3d:48,25.36658287,51.55083084
ce:21:19:47:f9:af,25.36685753,51.5505867
e4:fb:5d:66:a4:60,25.36690712,51.55039978
58:2a:f7:bd:18:20,25.36691284,51.55030823
cc:16:7e:ca:12:e1,25.36708832,51.54938507
cc:16:7e:ca:12:e0,25.36697578,51.5497551
1a:59:c0:43:c3:1b,25.36651421,51.54971313
00:a0:57:30:ef:7a,25.36692238,51.54996109
1e:59:c0:43:c3:1b,25.36694908,51.54973984
cc:16:7e:ca:11:b1,25.36629677,51.54994202
e4:fb:5d:68:40:64,25.36692238,51.54985809
c4:72:95:92:0c:61,25.36692619,51.54994202
fa:8f:ca:95:1c:e5,33.00784683,-117.0890274
c4:72:95:1e:df:61,25.36715508,51.549263
c4:72:95:93:4f:81,25.36705208,51.5492897
00:25:45:b0:e4:01,25.36693573,51.54998016
50:6a:03:b8:fa:06,25.3668766,51.54934692
c4:72:95:1e:e7:21,25.36704636,51.54916
90:67:1c:42:19:b4,25.36663628,51.55049896
c4:72:95:92:0c:60,25.36694145,51.54965591
e0:89:9d:3d:c6:00,25.36712265,51.54918671
cc:16:7e:b0:43:41,25.3680687,51.54964828
92:3b:ad:a7:34:af,25.36733055,51.54932404
cc:16:7e:b0:43:40,25.36782074,51.54952621
cc:16:7e:dc:99:40,25.36715126,51.54924011
c4:72:95:93:4f:80,25.36695099,51.54956055
c4:72:95:1e:df:60,25.3672924,51.54928207
76:9e:af:01:43:3e,25.36537552,51.54696655
c4:72:95:1e:e7:20,25.36679268,51.54899597
cc:16:7e:dc:99:41,25.36736679,51.54935074
d2:40:d0:36:9b:46,25.36697006,51.54943848
98:fc:11:e6:76:4f,25.36709213,51.5487442
4c:5e:0c:10:4f:eb,25.36964989,51.55003738
54:b8:0a:3e:42:c8,25.36739922,51.54944992
e4:34:93:90:1a:44,25.36791039,51.5496254
3a:53:9c:18:d7:b2,25.36786652,51.54958725
be:a9:20:1f:06:91,25.36788368,51.54961777
14:9d:09:2d:32:34,25.3681469,51.54955673
6a:fe:f7:ea:ca:1f,25.36789703,51.54962158
14:a5:1a:16:7a:f8,25.36865044,51.54974365
92:3b:ad:a8:fc:92,25.36816216,51.54998398
cc:16:7e:dc:99:60,25.36934853,51.54987717
cc:16:7e:dc:99:61,25.36983871,51.54994965
cc:16:7e:99:0f:00,25.37000847,51.55003357
f4:ec:38:e9:71:70,25.36990929,51.55006409
d0:6f:82:8b:c8:4c,25.3697319,51.55054092
d0:6f:82:8e:d3:cc,25.36998749,51.54969025
cc:16:7e:99:0f:01,25.36994553,51.54991913
cc:16:7e:70:43:21,25.37014961,51.54979706
58:2a:f7:be:5a:e0,25.3692646,51.54857254
0c:51:01:e8:39:ee,25.36967278,51.54980087
cc:16:7e:70:43:20,25.37007523,51.54997635
d6:ae:05:49:da:03,25.37006569,51.54999542
54:e6:fc:af:45:30,25.274786,51.48747253
58:2a:f7:dc:1f:40,25.37010384,51.54998016
cc:16:7e:b0:44:d1,25.3703022,51.55016327
cc:16:7e:b0:44:d0,25.37060738,51.55050659
88:1f:a1:2f:26:e8,25.37074852,51.55031204
d4:ca:6d:14:ba:fc,25.37134552,51.55052948
4c:5e:0c:11:3c:58,25.31947136,51.51199341
24:09:95:5e:1b:7c,25.37086296,51.55031967
1a:59:c0:40:2f:5c,25.37147713,51.55034256
4c:5e:0c:11:3c:99,25.3712883,51.55044556
c4:07:2f:d3:96:58,25.37075615,51.5508461
d2:40:d0:34:96:63,25.37107849,51.55059433
d2:40:d0:34:80:c9,25.37052155,51.55036545
60:38:e0:f8:9f:96,25.37147522,51.55069351
d6:40:d0:34:80:c9,25.37062645,51.55029678
9c:df:03:b3:27:83,25.37151527,51.55077744
cc:16:7e:b0:44:e0,25.37211037,51.54965591
50:01:d9:17:90:b4,25.37232399,51.54910278
44:c3:46:82:fa:a0,25.37224388,51.54940796
54:b8:0a:aa:df:c0,25.37182808,51.54972076
24:a2:e1:ed:6c:70,25.37187004,51.54986954
7c:11:cb:e0:f3:80,25.37296486,51.54836655
90:8d:78:4e:d8:82,25.37010002,51.54768372
e4:fb:5d:00:7b:c4,25.37352562,51.54776382
9c:97:26:a5:c3:5b,25.37332535,51.54797745
58:2a:f7:be:30:1c,25.37074089,51.54732132
94:57:a5:f6:e3:52,25.37352562,51.54776382
14:a5:1a:15:ca:9c,25.37401581,51.54685211
d6:40:d0:33:c5:6f,25.37459373,51.54582214
d2:40:d0:33:c5:6f,25.37458611,51.54581451
7e:d2:94:57:be:c5,25.37452507,51.54600143
e4:70:b8:67:75:5a,25.37472916,51.54521561
14:9d:09:54:d9:80,25.3746109,51.5447197
d0:17:c2:3b:dd:50,25.37484169,51.54424286
a2:b0:3d:69:99:a9,25.37442207,51.54523087
50:01:d9:14:a6:e8,25.3746109,51.5447197
9e:ad:97:64:bc:da,25.37478256,51.5438652
d0:6f:82:8f:be:d8,25.37471581,51.54354477
d0:6f:82:8a:62:4c,25.37477684,51.54426575
14:9d:09:22:2c:94,25.37451744,51.54278183
8c:3b:ad:fc:09:1e,25.37425423,51.54161453
a0:40:a0:8d:4f:2a,25.3745079,51.54254532
a4:91:b1:7a:e7:56,25.37471008,51.54305649
7c:11:cb:e4:5b:1c,25.37432098,51.54168701
f6:9f:c2:ad:61:64,25.37436104,51.54187775
90:67:1c:a7:c4:0c,25.37430573,51.54202271
14:a5:1a:14:1d:fc,25.37425804,51.54156876
80:26:89:2e:b6:32,25.37427711,51.54153061
58:2a:f7:bd:58:e0,25.37195587,51.5463028
90:72:40:10:a1:3a,25.37384605,51.54047394
fa:8f:ca:50:ce:cf,45.34455109,-75.94418335
14:a5:1a:15:cb:94,25.37315941,51.53966141
1a:60:24:da:14:ac,25.37340927,51.53983688
c4:07:2f:e6:04:94,25.37333298,51.53969574
1e:59:c0:43:c7:5d,25.37355995,51.54044724
84:47:65:31:88:40,25.37298012,51.53961563
6c:0b:84:5a:ac:31,25.37203026,51.53738403
fa:e9:4e:bf:90:5c,25.37178993,51.53495407
3a:53:9c:c7:ce:46,25.37194252,51.53354645
b0:b9:8a:a8:06:30,25.3721199,51.53278351
80:c1:6e:05:4a:b3,25.37278175,51.53040314
80:c1:6e:05:4a:b1,25.37278175,51.53040314
80:c1:6e:05:4a:b2,25.37268066,51.53053665
88:44:77:2a:7a:b8,25.36797905,51.52293396
b4:ec:02:69:f3:96,25.36344719,51.5213089
14:9d:09:55:43:10,25.36292458,51.52109146
70:7d:b9:6c:0f:42,25.36183548,51.52073288
70:7d:b9:6c:0f:43,25.36180878,51.52072906
10:da:43:5c:61:cc,25.36142159,51.52060318
18:a6:f7:8b:b9:80,25.35887909,51.52048492
ec:1f:72:92:fb:62,25.35811996,51.52002335
00:16:b6:5c:06:3c,25.35774994,51.52019882
0c:8f:ff:78:cb:5c,25.35165024,51.52009583
88:10:8f:24:3b:93,25.35070229,51.52013397
9c:3d:cf:05:42:0b,25.34642792,51.52022171
b0:b9:8a:a8:13:73,25.34437561,51.52024841
00:f8:1c:a5:d1:2f,25.3355751,51.51845932
44:c3:46:bb:5d:96,25.32942581,51.52396774
48:f0:7b:d9:12:16,25.32999611,51.52336884
34:a8:4e:81:b1:d2,25.32920265,51.5243454
34:a8:4e:81:b1:d1,25.32943726,51.52393723
bc:85:56:3c:4c:3c,25.32973289,51.52365112
b2:52:16:52:40:6f,25.32955551,51.52377319
54:78:1a:64:19:b1,25.32900047,51.52444077
bc:85:56:59:c1:2c,25.3292675,51.52412033
34:a8:4e:81:b3:21,25.32945824,51.52395248
34:a8:4e:81:ae:81,25.32895851,51.52452087
34:a8:4e:81:ae:82,25.32905197,51.5245285
b8:76:3f:22:01:ef,25.3275013,51.52329254
5e:ea:1d:79:67:90,25.32938004,51.52404785
34:a8:4e:81:ae:80,25.32920265,51.52426529
54:78:1a:64:1c:d0,25.32821655,51.52378845
54:78:1a:64:1c:d2,25.32825851,51.52386093
34:a8:4e:81:ae:c0,25.32937813,51.52406693
34:a8:4e:81:ae:c2,25.3291893,51.52417374
34:a8:4e:81:b2:e1,25.32885551,51.52469254
34:a8:4e:81:b2:e0,25.32871437,51.52484131
aa:a7:95:cf:d6:2f,25.3286171,51.52406311
88:44:77:8b:e1:7c,25.32780838,51.52575684
2a:5b:0e:f4:83:51,25.32712364,51.52652359
08:5b:0e:f4:83:51,25.32705879,51.52656174
d8:b1:90:80:07:ad,25.32804871,51.52550888
d0:6f:82:8c:23:68,25.32715797,51.52651596
1a:5b:0e:f4:83:51,25.32707214,51.5266571
3c:77:e6:55:4d:d8,25.32772064,51.52576828
d8:b1:90:80:07:ae,25.32693672,51.52672577
14:9d:09:2d:3d:b8,25.32732391,51.52639008
d8:b1:90:80:07:af,25.32691383,51.52673721
d8:b1:90:80:07:a5,25.32711983,51.52660751
9e:30:5b:a3:9e:88,25.32689667,51.52684784
58:2a:f7:a1:2c:ac,25.26597404,51.50032425
14:2d:27:29:1d:12,25.3275795,51.52597809
56:13:79:1c:b9:cf,25.32704163,51.52670288
d8:b1:90:80:0c:ee,25.32670975,51.52697372
d8:b1:90:68:62:6c,25.32551575,51.52742004
d8:b1:90:80:07:a9,25.32698059,51.52672577
f2:98:9d:64:44:01,25.32678413,51.52687836
d8:b1:90:80:07:ac,25.32668114,51.52697754
f4:bf:80:c1:84:c1,25.32698059,51.52672958
d8:b1:90:68:5d:9f,25.32767677,51.52589417
d8:b1:90:80:0c:ef,25.32657051,51.52710342
34:68:95:6b:b4:aa,25.32722282,51.52569199
d8:b1:90:68:5d:9e,25.32645988,51.52718353
64:a7:dd:1a:1d:60,25.32711792,51.5266304
dc:72:9b:64:af:20,25.32698822,51.52679062
14:2d:27:29:3e:5c,25.32666016,51.52684021
9e:30:5b:a3:85:08,25.32665443,51.5270462
62:6d:c7:9f:a8:3f,25.32664871,51.52639771
d8:b1:90:68:5d:9d,25.32587051,51.527668
d8:b1:90:80:13:7e,25.32701492,51.52677536
c8:d7:b0:b8:e2:ce,25.29608917,51.52222061
58:ef:68:00:c1:76,25.32671356,51.52696991
d8:b1:90:68:5d:9c,25.32692528,51.52669907
9e:30:5b:a3:98:46,25.32698059,51.52672958
9e:30:5b:a3:84:f7,25.32643127,51.52716827
14:91:82:14:a1:5e,25.32666397,51.52700043
9e:30:5b:54:2a:41,25.32698059,51.52672958
d8:b1:90:80:13:7f,25.32679367,51.52689362
50:6a:03:ba:18:18,25.32673264,51.52685547
d8:b1:90:80:13:7c,25.32732391,51.52623367
d8:b1:90:80:0e:0f,25.32624817,51.52715302
d8:b1:90:68:5c:ae,25.32704544,51.52675629
d8:b1:90:68:62:69,25.32568169,51.52742767
9e:30:5b:a3:84:ce,25.32676506,51.52703094
b2:52:16:52:e3:a4,25.32698059,51.52672958
d8:b1:90:68:62:60,25.32705307,51.52682114
d8:b1:90:68:62:65,25.3270359,51.52683258
9e:30:5b:54:66:ed,25.32650757,51.5270462
2a:5b:0e:f4:82:1f,25.3263855,51.52717209
f4:ec:38:e9:6b:82,25.27868652,51.53152466
0e:ec:da:3b:8a:5f,25.32594299,51.52827454
