radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,427,1,9102,22683,0,51.515525,24.995177,43409,476,1,1352125402,1461724394,0
GSM,427,1,9102,24942,0,51.570047,24.984267,3690,482,1,1352125403,1471244592,0
GSM,427,1,9302,21641,0,51.397648,25.165748,3102,1379,1,1352125405,1482890394,0
GSM,427,1,9302,20042,0,51.392618,25.167454,4591,694,1,1352125413,1476595231,0
GSM,427,1,9302,22481,0,51.370932,25.183794,4669,380,1,1352125438,1490672298,0
GSM,427,1,9601,21562,0,51.408581,25.602934,6642,244,1,1352125443,1474248568,0
GSM,427,1,9601,22851,0,51.416879,25.573241,5653,194,1,1352125444,1491131381,0
GSM,427,1,9601,24191,0,51.412325,25.52994,16417,309,1,1352125444,1491131381,0
GSM,427,1,9601,24192,0,51.409769,25.509644,10801,144,1,1352125444,1478603028,0
GSM,427,1,9601,23801,0,51.406403,25.497551,1000,4,1,1352125444,1425695104,0
GSM,427,1,9601,22921,0,51.407964,25.474909,6900,215,1,1352125444,1446848346,0
GSM,427,1,9601,25282,0,51.42426,25.407064,29166,457,1,1352125444,1492509614,0
GSM,427,1,9601,22092,0,51.440978,25.376711,2965,226,1,1352125444,1475813248,0
GSM,427,1,9601,22722,0,51.449286,25.360399,1341,414,1,1352125445,1475813248,0
GSM,427,1,9301,21603,0,51.455715,25.348903,1699,262,1,1352125445,1475813248,0
GSM,427,1,9301,21602,0,51.458633,25.34308,1139,413,1,1352125445,1475813251,0
GSM,427,1,9301,22132,0,51.476412,25.308261,1666,1531,1,1352125446,1475813254,0
GSM,427,1,9302,29531,0,51.476701,25.292398,1000,29,1,1352125446,1421079786,0
GSM,427,1,9501,25302,0,51.487645,25.274391,1903,857,1,1352125446,1490256190,0
GSM,427,1,9501,40382,0,51.498535,25.263599,4176,1350,1,1352125446,1489674801,0
GSM,427,1,9101,23361,0,51.527015,25.202002,3263,159,1,1352125448,1364343351,0
GSM,427,1,9102,24652,0,51.552843,25.167803,1841,52,1,1352125448,1491053151,0
GSM,427,1,9102,20869,0,51.547165,25.166931,1000,2,1,1352125448,1358814384,0
GSM,427,1,9102,25581,0,51.539794,25.154502,2766,98,1,1352125449,1491135113,0
GSM,427,1,9102,25851,0,51.556549,25.158997,1000,18,1,1352125449,1436171954,0
GSM,427,1,9102,24712,0,51.566636,25.162077,5949,347,1,1352125449,1472266065,0
GSM,427,1,9102,40363,0,51.574856,25.165037,1795,116,1,1352125449,1429895234,0
GSM,427,1,9102,40023,0,51.593005,25.173054,10381,145,1,1352125449,1477008124,0
GSM,427,1,9102,22702,0,51.593941,25.14985,3623,81,1,1352125449,1478439512,0
GSM,427,1,9102,23721,0,51.605054,25.156022,3914,248,1,1352125453,1473298775,0
GSM,427,1,9102,23663,0,51.598322,25.189178,1482,326,1,1352125453,1477003958,0
GSM,427,1,9102,23902,0,51.593753,25.195744,3043,372,1,1352125453,1477097601,0
GSM,427,1,9101,22352,0,51.573446,25.223891,3481,87,1,1352125454,1448140980,0
GSM,427,1,9101,23632,0,51.567331,25.247905,1000,149,1,1352125454,1475979135,0
GSM,427,1,9101,24751,0,51.564254,25.243836,3609,124,1,1352125454,1452933392,0
GSM,427,1,9101,20789,0,51.52211,25.229204,7026,45,1,1352125455,1459029886,0
GSM,427,1,9201,24491,0,51.428787,25.197391,1000,25,1,1352125456,1487931161,0
GSM,427,1,9201,21557,0,51.424484,25.201035,1135,3,1,1352125456,1440032075,0
GSM,427,1,9201,21393,0,51.423792,25.206248,1126,208,1,1352125457,1505876383,0
GSM,427,1,9201,29342,0,51.402348,25.202183,4876,283,1,1352125457,1490672288,0
GSM,427,1,9201,21029,0,51.43180847,25.19508362,1000,1,1,1352125457,1351998972,0
GSM,427,1,9101,21589,0,51.497269,25.228501,1314,3,1,1352125461,1461526365,0
GSM,427,1,9101,21881,0,51.510146,25.231538,2698,411,1,1352125461,1486703273,0
GSM,427,1,9501,20532,0,51.492328,25.27095,1000,479,1,1352125465,1485588659,0
GSM,427,1,9402,20492,0,51.48281,25.290715,1363,377,1,1352125465,1475813215,0
GSM,427,1,9302,29533,0,51.475307,25.294722,1000,166,1,1352125466,1421079791,0
GSM,427,1,9301,22112,0,51.47111,25.316142,2360,493,1,1352125467,1475813254,0
GSM,427,1,9301,23253,0,51.465392,25.324983,2257,1055,1,1352125468,1492540200,0
GSM,427,1,9301,20922,0,51.465454,25.328886,1000,648,1,1352125468,1475813251,0
GSM,427,1,9301,25882,0,51.454437,25.352186,1426,316,1,1352125469,1475813248,0
GSM,427,1,9601,25501,0,51.443441,25.37707,1677,542,1,1352125470,1478514672,0
GSM,427,1,9601,20971,0,51.436823,25.378362,6229,48,1,1352125470,1493755453,0
GSM,427,1,9101,21585,0,51.510607,25.231763,3845,182,1,1352125478,1461575619,0
GSM,427,1,9101,21269,0,51.515339,25.231776,4142,103,1,1352125478,1458201341,0
GSM,427,1,9101,20853,0,51.515109,25.247742,7184,32,1,1352125489,1471331361,0
GSM,427,1,9101,21381,0,51.511649,25.231247,4477,123,1,1352125523,1458335824,0
GSM,427,1,9201,29471,0,51.449301,25.197646,1214,343,1,1352125525,1364778392,0
GSM,427,1,9201,25732,0,51.442258,25.202756,1000,46,1,1352125526,1487931161,0
GSM,427,1,9201,25762,0,51.434411,25.211202,1509,38,1,1352125526,1487931161,0
GSM,427,1,9201,23351,0,51.430342,25.208442,1000,44,1,1352125526,1464481316,0
GSM,427,1,9201,29392,0,51.427761,25.211419,1130,19,1,1352125526,1359262741,0
GSM,427,1,9201,29341,0,51.413586,25.214838,1690,685,1,1352125527,1490672288,0
GSM,427,1,9201,29393,0,51.421547,25.215302,1000,36,1,1352125527,1421079778,0
GSM,427,1,9201,29391,0,51.430495,25.218728,1000,23,1,1352125527,1364773679,0
GSM,427,1,9201,29343,0,51.403287,25.208986,2680,741,1,1352125527,1490672298,0
GSM,427,1,9201,25763,0,51.432919,25.219209,2377,162,1,1352125528,1490672298,0
GSM,427,1,9201,23352,0,51.423009,25.206028,1000,228,1,1352125528,1487931161,0
GSM,427,1,9201,21391,0,51.430984,25.203323,1000,10,1,1352125528,1455608525,0
GSM,427,1,9201,29133,0,51.441929,25.189441,1713,138,1,1352125529,1489674801,0
GSM,427,1,9201,29381,0,51.439486,25.212749,1149,22,1,1352125529,1421079780,0
GSM,427,1,9201,25733,0,51.434555,25.208022,5807,38,1,1352125530,1487931161,0
GSM,427,1,9201,25761,0,51.435941,25.218455,1536,218,1,1352125530,1487931161,0
GSM,427,1,9201,29383,0,51.434383,25.210705,1000,8,1,1352125530,1421079777,0
GSM,427,1,9201,25961,0,51.418043,25.190866,2176,42,1,1352125531,1487931161,0
GSM,427,1,9302,22863,0,51.233317,25.138049,5252,308,1,1352125533,1477181388,0
GSM,427,1,9302,24351,0,51.200173,25.126713,14410,164,1,1352125533,1469489953,0
GSM,427,1,9302,24702,0,51.285949,25.156919,8999,431,1,1352125533,1477267324,0
GSM,427,1,9302,23392,0,51.370774,25.173606,5064,521,1,1352125533,1458897311,0
GSM,427,1,9201,22471,0,51.415476,25.197244,1899,103,1,1352125534,1482634835,0
GSM,427,1,9102,22892,0,51.554537,24.991142,2948,87,1,1352195559,1476318887,0
GSM,427,1,9102,22893,0,51.50838,25.007152,6702,506,1,1352195559,1485519229,0
GSM,427,1,9601,21592,0,51.454528,25.378822,3717,68,1,1352195566,1478514672,0
GSM,427,1,9601,21591,0,51.459249,25.38722,1389,55,1,1352195566,1478514672,0
GSM,427,1,9601,20402,0,51.465577,25.391349,3505,95,1,1352195566,1478096719,0
GSM,427,1,9601,21593,0,51.455277,25.388974,4704,145,1,1352195566,1478514672,0
GSM,427,1,9301,25883,0,51.446775,25.358086,1390,59,1,1352195567,1475813248,0
GSM,427,1,9301,25881,0,51.454606,25.354728,2457,555,1,1352195567,1475813248,0
GSM,427,1,9301,22111,0,51.466945,25.318043,1004,501,1,1352195567,1490256190,0
GSM,427,1,9302,29532,0,51.479374,25.288708,1000,154,1,1352195567,1404750329,0
GSM,427,1,9101,25493,0,51.517201,25.243615,1473,1442,1,1352195567,1486703150,0
GSM,427,1,9101,24563,0,51.558385,25.212499,5589,47,1,1352195568,1481039207,0
GSM,427,1,9102,23903,0,51.56749,25.192749,3098,20,1,1352195568,1481039207,0
GSM,427,1,9101,29411,0,51.515174,25.228907,5631,451,1,1352195569,1486702986,0
GSM,427,1,9101,20343,0,51.498493,25.238185,1320,249,1,1352195570,1476007483,0
GSM,427,1,9101,23551,0,51.495627,25.23911,1962,34,1,1352195570,1475485260,0
GSM,427,1,9101,25143,0,51.494522,25.25407,1000,21,1,1352195571,1485588659,0
GSM,427,1,9101,25141,0,51.509306,25.233973,2861,44,1,1352195571,1472996971,0
GSM,427,1,9101,20433,0,51.49685,25.257592,1000,58,1,1352195571,1475813215,0
GSM,427,1,9501,21752,0,51.498648,25.259163,3698,935,1,1352195571,1492540200,0
GSM,427,1,9301,23252,0,51.465894,25.320264,3183,624,1,1352195572,1490256190,0
GSM,427,1,9301,25711,0,51.471138,25.356839,1000,169,1,1352195572,1487997792,0
GSM,427,1,9402,22973,0,51.478124,25.355101,1000,259,1,1352195573,1487997792,0
GSM,427,1,9402,24873,0,51.48759,25.352304,1144,97,1,1352195573,1471606262,0
GSM,427,1,9402,21443,0,51.492192,25.358616,1000,99,1,1352195573,1490927296,0
GSM,427,1,9402,25062,0,51.497799,25.358288,2410,19,1,1352195573,1490927296,0
GSM,427,1,9402,25063,0,51.498587,25.364572,3056,67,1,1352195573,1491131371,0
GSM,427,1,9402,22182,0,51.498811,25.372633,1392,195,1,1352195573,1491131371,0
GSM,427,1,9402,24453,0,51.515146,25.363348,1000,19,1,1352195573,1364783629,0
GSM,427,1,9402,25293,0,51.520927,25.358859,1000,66,1,1352195573,1491131365,0
GSM,427,1,9402,23851,0,51.520665,25.353098,1060,128,1,1352195573,1491131365,0
GSM,427,1,9402,21101,0,51.521994,25.344974,4487,143,1,1352195573,1491131365,0
GSM,427,1,9401,23193,0,51.520809,25.333342,1000,99,1,1352195573,1490927307,0
GSM,427,1,9401,22963,0,51.526343,25.327906,1000,117,1,1352195573,1492124389,0
GSM,427,1,9401,23123,0,51.523891,25.327136,1000,38,1,1352195573,1491131349,0
GSM,427,1,9302,24302,0,51.313632,25.171651,7879,301,1,1352291210,1472605759,0
GSM,427,1,9102,20805,0,51.465433,25.111345,15200,33,1,1352291216,1476325758,0
GSM,427,1,9401,23122,0,51.523278,25.322175,1000,33,1,1352291216,1491131344,0
GSM,427,1,9401,22993,0,51.521247,25.320186,1000,134,1,1352291216,1491131360,0
GSM,427,1,9401,20323,0,51.516922,25.326106,1000,135,1,1352291216,1468717910,0
GSM,427,1,9401,20211,0,51.517476,25.335029,1142,42,1,1352291217,1490927302,0
GSM,427,1,9402,29812,0,51.521434,25.364353,1000,190,1,1352291217,1491131365,0
GSM,427,1,9402,24451,0,51.51420593,25.36399841,1000,1,1,1352291217,1352157680,0
GSM,427,1,9402,22983,0,51.507308,25.361124,1000,43,1,1352291217,1491131365,0
GSM,427,1,9402,25061,0,51.501413,25.365065,1000,76,1,1352291217,1491131371,0
GSM,427,1,9402,23201,0,51.496478,25.367145,1266,55,1,1352291217,1491131371,0
GSM,427,1,9402,29821,0,51.513271,25.377741,1223,141,1,1352291218,1490927291,0
GSM,427,1,9402,29823,0,51.50274,25.380934,3363,226,1,1352291218,1491131371,0
GSM,427,1,9402,22181,0,51.500483,25.379894,1377,141,1,1352291218,1491131371,0
GSM,427,1,9301,20921,0,51.467409,25.334244,1084,300,1,1352291219,1476269918,0
GSM,427,1,9301,22133,0,51.471541,25.313047,1000,383,1,1352291219,1476270219,0
GSM,427,1,9101,24382,0,51.508722,25.252711,1000,297,1,1352291221,1486703273,0
GSM,427,1,9601,22721,0,51.448078,25.365438,1449,249,1,1352291221,1475813248,0
GSM,427,1,9402,21063,0,51.468018,25.375769,1547,240,1,1352291221,1475813232,0
GSM,427,1,9402,21061,0,51.475723,25.381234,6662,358,1,1352291222,1473474690,0
GSM,427,1,9601,29372,0,51.495861,25.397644,1706,148,1,1352291222,1423237215,0
GSM,427,1,9402,25053,0,51.51146,25.40135,3257,106,1,1352291222,1451433729,0
GSM,427,1,9402,29351,0,51.519214,25.390992,1561,218,1,1352291222,1490927291,0
GSM,427,1,9601,29371,0,51.495832,25.409978,2863,108,1,1352291222,1422921662,0
GSM,427,1,9601,29373,0,51.487343,25.41883,3930,82,1,1352291223,1423440700,0
GSM,427,1,9601,29262,0,51.498473,25.449865,2057,57,1,1352291223,1420950042,0
GSM,427,1,9601,29261,0,51.501801,25.45079,1355,30,1,1352291223,1391963746,0
GSM,427,1,9601,24041,0,51.445415,25.446699,6375,87,1,1352291223,1491733797,0
GSM,427,1,9601,29263,0,51.486599,25.451425,4380,68,1,1352291223,1423236883,0
GSM,427,1,9601,20752,0,51.478453,25.455174,3487,143,1,1352291224,1445904727,0
GSM,427,1,9601,20401,0,51.479756,25.423951,3902,93,1,1352291224,1448110274,0
GSM,427,1,9601,22021,0,51.452133,25.366196,1000,5,1,1352291225,1460823300,0
GSM,427,1,9601,21072,0,51.447452,25.369432,1000,23,1,1352291225,1475813248,0
GSM,427,1,9101,20162,0,51.504705,25.255155,3127,660,1,1352291239,1486703232,0
GSM,427,1,9501,20572,0,51.494912,25.28043,1000,61,1,1352291240,1490256190,0
GSM,427,1,9501,20571,0,51.49659,25.280989,1000,110,1,1352291240,1490256190,0
GSM,427,1,9501,29121,0,51.496091,25.288912,1384,68,1,1352291240,1458178950,0
GSM,427,1,9501,29123,0,51.489899,25.28991,1367,40,1,1352291240,1475813215,0
GSM,427,1,9402,25542,0,51.496107,25.291511,1544,134,1,1352291240,1480504581,0
GSM,427,1,9402,24242,0,51.500008,25.298799,1000,65,1,1352291240,1478070231,0
GSM,427,1,9402,24241,0,51.503749,25.300278,2797,70,1,1352291240,1490927312,0
GSM,427,1,9401,23071,0,51.502052,25.298012,1000,20,1,1352291240,1486704995,0
GSM,427,1,9401,22443,0,51.50799,25.292081,1127,38,1,1352291240,1490256190,0
GSM,427,1,9401,23073,0,51.496395,25.293971,1805,132,1,1352291241,1480504581,0
GSM,427,1,9101,24383,0,51.508687,25.253689,1269,771,1,1352291245,1486703273,0
GSM,427,1,9101,21637,0,51.511161,25.231207,1000,23,1,1352369118,1459119320,0
GSM,427,1,9102,25843,0,51.547102,25.165146,1412,65,1,1352369120,1473834256,0
GSM,427,1,9102,25842,0,51.550927,25.156192,4290,50,1,1352369120,1473834256,0
GSM,427,1,9102,20837,0,51.563301,25.161095,1000,4,1,1352369120,1453360355,0
GSM,427,1,9102,40351,0,51.59502,25.151768,1042,72,1,1352369120,1477006682,0
GSM,427,1,9102,23913,0,51.599743,25.145497,2255,213,1,1352369120,1477218940,0
GSM,427,1,9102,22773,0,51.509981,24.990437,17671,130,1,1352369121,1486883774,0
GSM,427,1,9102,24053,0,51.576554,24.955101,2673,40,1,1352369121,1486883774,0
GSM,427,1,9102,24052,0,51.578995,24.941987,14501,50,1,1352369121,1474120822,0
GSM,427,1,9102,23063,0,51.577212,25.166318,1838,75,1,1352369121,1465088640,0
GSM,427,1,9102,24711,0,51.576303,25.166183,1931,202,1,1352369121,1453575686,0
GSM,427,1,9402,25441,0,51.487693,25.383113,1584,49,1,1352369123,1487233632,0
GSM,427,1,9601,24841,0,51.469385,25.387148,3239,91,1,1352369123,1458700544,0
GSM,427,1,9101,21841,0,51.517582,25.243493,6944,24,1,1352369124,1479975773,0
GSM,427,1,9302,22461,0,51.469224,25.295534,1628,481,1,1352369124,1484749240,0
GSM,427,1,9302,22463,0,51.462261,25.295595,1976,274,1,1352369124,1477281446,0
GSM,427,1,9302,21362,0,51.454673,25.29796,1866,57,1,1352369124,1465950517,0
GSM,427,1,9302,25403,0,51.44692,25.297609,3137,175,1,1352369124,1494490149,0
GSM,427,1,9302,21363,0,51.446699,25.297736,1000,267,1,1352369124,1464221744,0
GSM,427,1,9501,20193,0,51.499157,25.267029,2750,72,1,1352369124,1490927316,0
GSM,427,1,9101,20163,0,51.504962,25.255831,770,211,1,1352369124,1493820716,0
GSM,427,1,9101,20022,0,51.489312,25.228822,2229,439,1,1352369125,1491498356,0
GSM,427,1,9302,21413,0,51.366137,25.198262,4907,89,1,1352369125,1474370368,0
GSM,427,1,9201,24493,0,51.422284,25.203102,3404,31,1,1352369127,1487931161,0
GSM,427,1,9201,29362,0,51.400251,25.207878,2552,341,1,1352369127,1431556728,0
GSM,427,1,9202,23673,0,51.424608,25.220819,1797,521,1,1352369127,1490672298,0
GSM,427,1,9202,22502,0,51.439634,25.229911,1527,888,1,1352369127,1489147659,0
GSM,427,1,9202,24772,0,51.446932,25.234187,1000,232,1,1352369127,1481547164,0
GSM,427,1,9202,24771,0,51.45052,25.236466,1060,336,1,1352369127,1485698212,0
GSM,427,1,9202,40292,0,51.472691,25.248173,1313,504,1,1352369127,1485698212,0
GSM,427,1,9202,40293,0,51.467155,25.246431,1577,390,1,1352369127,1485698212,0
GSM,427,1,9202,40291,0,51.473377,25.250419,1404,364,1,1352369127,1485698212,0
GSM,427,1,9202,22492,0,51.482759,25.254398,3801,376,1,1352369128,1489674801,0
GSM,427,1,9202,22491,0,51.49122,25.260508,1144,423,1,1352369128,1489674801,0
GSM,427,1,9501,20191,0,51.505282,25.26908,1000,281,1,1352369128,1490927316,0
GSM,427,1,9501,25103,0,51.507259,25.26912,1000,68,1,1352369128,1490927316,0
GSM,427,1,9501,23892,0,51.509524,25.271283,1000,154,1,1352369128,1474507356,0
GSM,427,1,9501,20521,0,51.508745,25.275846,1133,126,1,1352369128,1490927316,0
GSM,427,1,9501,20622,0,51.506996,25.280247,1000,72,1,1352369128,1490927316,0
GSM,427,1,9402,20561,0,51.512141,25.322459,6454,4,1,1352369128,1405989560,0
GSM,427,1,9402,25552,0,51.496227,25.310757,1000,251,1,1352369128,1473903009,0
GSM,427,1,9402,20931,0,51.495499,25.309601,1000,90,1,1352369128,1490008940,0
GSM,427,1,9402,24271,0,51.490035,25.311509,9000,45,1,1352369128,1490008940,0
GSM,427,1,9402,21633,0,51.485481,25.317092,1564,96,1,1352369128,1490277757,0
GSM,427,1,9402,21612,0,51.478271,25.315094,1000,18,1,1352369128,1421079778,0
GSM,427,1,9402,21613,0,51.476565,25.319054,1365,22,1,1352369128,1421079786,0
GSM,427,1,9301,23152,0,51.475754,25.317364,1000,24,1,1352369128,1472434589,0
GSM,427,1,9301,23153,0,51.472128,25.3189,1000,25,1,1352369128,1490256190,0
GSM,427,1,9301,22113,0,51.466296,25.319649,1000,204,1,1352369128,1490256190,0
GSM,427,1,9301,29582,0,51.463983,25.327655,1000,28,1,1352369129,1475813251,0
GSM,427,1,9301,21221,0,51.463244,25.326812,1000,64,1,1352369129,1473477450,0
GSM,427,1,9301,29583,0,51.462681,25.330009,1000,52,1,1352369129,1475813226,0
GSM,427,1,9301,29581,0,51.463945,25.332837,1000,207,1,1352369129,1475813251,0
GSM,427,1,9301,29093,0,51.460452,25.340355,1000,323,1,1352369129,1487997471,0
GSM,427,1,9601,25502,0,51.443162,25.37284,1026,146,1,1352369129,1475813248,0
GSM,427,1,9601,22693,0,51.423758,25.399188,1263,181,1,1352369129,1478014423,0
GSM,427,1,9601,22691,0,51.430078,25.399136,4453,358,1,1352369129,1478205913,0
GSM,427,1,9601,22093,0,51.433461,25.390496,2261,207,1,1352369129,1475813248,0
GSM,427,1,9601,25503,0,51.433713,25.375605,1460,31,1,1352369129,1474268540,0
GSM,427,1,9601,22723,0,51.446098,25.366136,1000,264,1,1352369129,1475813248,0
GSM,427,1,9301,24062,0,51.475586,25.349509,1137,49,1,1352369130,1487997459,0
GSM,427,1,9402,22972,0,51.48258,25.348266,1000,68,1,1352369130,1487997471,0
GSM,427,1,9402,24871,0,51.49853,25.347291,7833,147,1,1352369130,1494090579,0
GSM,427,1,9402,22913,0,51.50111,25.350624,3015,69,1,1352369130,1490927302,0
GSM,427,1,9402,22912,0,51.507216,25.340795,2345,212,1,1352369130,1490927302,0
GSM,427,1,9401,25193,0,51.50684,25.337032,1000,11,1,1352369130,1475378482,0
GSM,427,1,9401,25192,0,51.508598,25.33556,1000,24,1,1352369130,1490927307,0
GSM,427,1,9401,25191,0,51.51357,25.339038,1000,108,1,1352369130,1490927302,0
GSM,427,1,9401,23192,0,51.523468,25.330795,1000,129,1,1352369131,1491131365,0
GSM,427,1,9401,22962,0,51.528568,25.325901,1000,120,1,1352369131,1492124389,0
GSM,427,1,9401,22961,0,51.529876,25.329208,2419,129,1,1352369131,1492124389,0
GSM,427,1,9401,29202,0,51.534066,25.329191,1000,52,1,1352369131,1473726133,0
GSM,427,1,9401,23022,0,51.534908,25.322147,1000,120,1,1352369131,1492124389,0
GSM,427,1,9401,22201,0,51.530489,25.315247,2880,28,1,1352369132,1435885484,0
GSM,427,1,9401,22202,0,51.521512,25.311594,1362,25,1,1352369132,1437782894,0
GSM,427,1,9401,20201,0,51.516833,25.30441,1000,23,1,1352369132,1434222958,0
GSM,427,1,9401,20202,0,51.524506,25.296707,1286,18,1,1352369132,1430636839,0
GSM,427,1,9401,25941,0,51.51646,25.295123,2405,39,1,1352369132,1491131355,0
GSM,427,1,9401,20223,0,51.517082,25.289841,1228,53,1,1352369133,1447953222,0
GSM,427,1,9401,29331,0,51.523819,25.287796,1000,45,1,1352369133,1477205651,0
GSM,427,1,9401,22753,0,51.519699,25.289069,1144,73,1,1352369134,1481797452,0
GSM,427,1,9401,24593,0,51.53096,25.289017,1000,15,1,1352369134,1421079791,0
GSM,427,1,9401,40303,0,51.533331,25.295468,3508,41,1,1352369134,1490281939,0
GSM,427,1,9401,20961,0,51.53765,25.290724,1000,28,1,1352369134,1490281939,0
GSM,427,1,9401,21762,0,51.540119,25.29008,1171,23,1,1352369134,1490281939,0
GSM,427,1,9401,18951,0,51.540056,25.288952,1000,17,1,1352369134,1475801433,0
GSM,427,1,9401,21761,0,51.541645,25.291452,1000,52,1,1352369134,1484982176,0
GSM,427,1,9401,40711,0,51.549735,25.293893,1951,101,1,1352369134,1488235081,0
GSM,427,1,9501,23263,0,51.551306,25.271679,1256,191,1,1352369134,1487424404,0
GSM,427,1,9501,20113,0,51.550634,25.265808,1000,38,1,1352369134,1488235081,0
GSM,427,1,9501,23643,0,51.537869,25.262502,1000,130,1,1352369134,1477011532,0
GSM,427,1,9501,40542,0,51.531916,25.26231,3960,106,1,1352369135,1478062071,0
GSM,427,1,9501,23862,0,51.523895,25.260024,3676,198,1,1352369135,1491131355,0
GSM,427,1,9501,23861,0,51.524007,25.264153,1069,336,1,1352369135,1491131355,0
GSM,427,1,9501,23863,0,51.517911,25.265719,604,135,1,1352369135,1505879202,0
GSM,427,1,9501,20132,0,51.514268,25.267119,1107,22,1,1352369135,1421079791,0
GSM,427,1,9101,20843,0,51.506241,25.263952,1167,155,1,1352369135,1491622927,0
GSM,427,1,9101,20431,0,51.501749,25.258524,1000,240,1,1352369135,1486703273,0
GSM,427,1,9101,20033,0,51.485946,25.251646,1210,64,1,1352369136,1485698212,0
GSM,427,1,9101,22072,0,51.480972,25.244437,3492,210,1,1352369136,1476094787,0
GSM,427,1,9201,24931,0,51.469766,25.236434,1026,136,1,1352369136,1476839091,0
GSM,427,1,9201,20102,0,51.459578,25.227003,1000,140,1,1352369137,1476180443,0
GSM,427,1,9201,22653,0,51.446693,25.222416,24421,137,1,1352369137,1487931161,0
GSM,427,1,9201,29503,0,51.43504,25.22263,1000,17,1,1352369137,1421079780,0
GSM,427,1,9202,23672,0,51.430097,25.223983,2143,907,1,1352369137,1490672298,0
GSM,427,1,9201,29361,0,51.406588,25.211169,3000,230,1,1352369137,1490672293,0
GSM,427,1,9202,22503,0,51.436705,25.228189,1339,207,1,1352369138,1475464883,0
GSM,427,1,9202,20093,0,51.45568,25.24032,1482,725,1,1352369138,1493712742,0
GSM,427,1,9202,25591,0,51.465165,25.244967,2049,874,1,1352369138,1487931161,0
GSM,427,1,9202,22493,0,51.485327,25.256903,6247,586,1,1352369138,1489674801,0
