,radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
9464,GSM,427,2,120,18641,0,51.55403137,25.37223816,1000,1,1,1458630583,1445329615,0
9465,GSM,427,2,21,10077,0,51.52656555,25.31593323,1000,1,1,1458630579,1422112082,0
9466,GSM,427,2,42,11703,0,51.51832581,25.26924133,1000,1,1,1458630581,1423670745,0
9467,GSM,427,2,60,14558,0,51.41807556,25.42304993,1000,1,1,1458630581,1433390030,0
9468,GSM,427,2,43,21498,0,51.51695251,25.20881653,1000,1,1,1458630581,1426651217,0
9469,GSM,427,2,50,13998,0,51.35215759,25.37910461,1000,1,1,1458630581,1433170591,0
9470,GSM,427,2,43,12229,0,51.52931213,25.26924133,1000,1,1,1458630581,1423670745,0
9471,GSM,427,2,50,10907,0,51.4427948,25.3200531,1000,1,1,1458630581,1417321851,0
9472,GSM,427,2,43,25607,0,51.51420593,25.21156311,1000,1,1,1458630581,1427681440,0
9473,GSM,427,2,42,11093,0,51.48399353,25.28297424,1000,1,1,1458630581,1423417533,0
9474,GSM,427,2,60,22927,0,51.44691467,25.52742004,1000,1,1,1458630581,1437949922,0
9475,GSM,427,2,42,21677,0,51.51008606,25.27336121,1000,1,1,1458630581,1423670745,0
9476,GSM,427,2,43,14108,0,51.52107239,25.20744324,1000,1,1,1458630581,1426701590,0
9477,GSM,427,2,43,21482,0,51.51557922,25.20881653,1000,1,1,1458630581,1426651217,0
9478,GSM,427,2,71,22563,0,51.59248352,25.18959045,1000,1,1,1458630582,1437745632,0
9479,GSM,427,2,71,14198,0,51.54716492,25.17311096,1000,1,1,1458630582,1427681440,0
9480,GSM,427,2,71,19191,0,51.51557922,25.20332336,1000,1,1,1458630582,1427681440,0
9481,GSM,427,2,71,14289,0,51.39884949,24.72816467,1000,1,1,1458630582,1437352650,0
9482,GSM,427,2,71,27421,0,51.54441833,25.17311096,1000,1,1,1458630582,1438048508,0
9483,GSM,427,2,71,18942,0,51.59797668,25.17036438,1000,1,1,1458630582,1437980467,0
9484,GSM,427,2,71,12372,0,51.5499115,25.16487122,1000,1,1,1458630581,1427681440,0
9485,GSM,427,2,71,12373,0,51.54167175,25.17311096,1000,1,1,1458630581,1429540278,0
9486,GSM,427,2,71,12583,0,51.52931213,25.18821716,1000,1,1,1458630581,1436464298,0
9487,GSM,427,2,71,24639,0,51.54441833,25.14839172,1000,1,1,1458630582,1429457618,0
9488,GSM,427,2,111,14758,0,51.43730164,25.16349792,1000,1,1,1458630582,1443741709,0
9489,GSM,427,2,111,14499,0,51.46202087,25.18684387,1000,1,1,1458630582,1455715212,0
9490,GSM,427,2,111,19762,0,51.41532898,25.13877869,1000,1,1,1458630582,1455639251,0
9491,GSM,427,2,111,19761,0,51.43043518,25.14976501,1000,1,1,1458630582,1444041297,0
9492,GSM,427,2,111,16662,0,51.42082214,25.17860413,1000,1,1,1458630582,1455715212,0
9493,GSM,427,2,111,18891,0,51.420135,25.171738,1000,2,1,1458630582,1481464171,0
9494,GSM,427,2,111,14628,0,51.45515442,25.182724,1000,1,1,1458630582,1434785047,0
9495,GSM,427,2,111,14629,0,51.45103455,25.18959045,1000,1,1,1458630582,1448995504,0
9496,GSM,427,2,111,18881,0,51.44142151,25.17448425,1000,1,1,1458630582,1449667641,0
9497,GSM,427,2,111,17691,0,51.40159607,25.17860413,1000,1,1,1458630582,1455715212,0
9498,GSM,427,2,111,15943,0,51.44004822,25.17448425,1000,4,1,1458630582,1478164868,0
9499,GSM,427,2,111,16672,0,51.46888733,25.17311096,1000,1,1,1458630582,1447853697,0
9500,GSM,427,2,111,28843,0,51.44416809,25.17311096,1000,1,1,1458630583,1450171097,0
9501,GSM,427,2,111,28821,0,51.441269,25.176773,1000,9,1,1458630583,1479389362,0
9502,GSM,427,2,111,24201,0,51.47850037,25.1978302,1000,2,1,1458630582,1462909033,0
9503,GSM,427,2,111,24398,0,51.44966125,25.18959045,1000,1,1,1458630583,1455715212,0
9504,GSM,427,2,120,10123,0,51.503906,25.331039,1000,2,1,1458630583,1483693741,0
9505,GSM,427,2,111,24628,0,51.457901,25.18409729,1000,1,1,1458630583,1443741709,0
9506,GSM,427,2,111,26693,0,51.4881134,25.20195007,1000,1,1,1458630583,1458236573,0
9507,GSM,427,2,111,28841,0,51.45652771,25.17311096,1000,1,1,1458630583,1423216995,0
9508,GSM,427,2,111,28871,0,51.42219543,25.17311096,1000,4,1,1458630583,1480590692,0
9509,GSM,427,2,111,28781,0,51.44828796,25.20332336,1000,1,1,1458630583,1455760326,0
9510,GSM,427,2,120,10023,0,51.538238,25.366745,1000,2,1,1458630583,1480664747,0
9511,GSM,427,2,120,20123,0,51.5032196,25.33103943,1000,2,1,1458630584,1483693741,0
9512,GSM,427,2,120,18173,0,51.50596619,25.34889221,1000,1,1,1458630583,1437222620,0
9513,GSM,427,2,120,16552,0,51.56364441,25.36125183,1000,1,1,1458630583,1457586018,0
9514,GSM,427,2,120,18172,0,51.523623,25.335748,2299,7,1,1458630583,1469858266,0
9515,GSM,427,2,120,10751,0,51.47026062,25.3351593,1000,1,1,1458630583,1439720287,0
9516,GSM,427,2,120,20083,0,51.51420593,25.33241272,1000,1,1,1458630584,1458052623,0
9517,GSM,427,2,120,10503,0,51.525192,25.346538,1000,7,1,1458630583,1485441898,0
9518,GSM,427,2,120,10562,0,51.47163391,25.3351593,1000,1,1,1458630583,1439720287,0
9519,GSM,427,2,120,10762,0,51.53892517,25.37223816,1000,1,1,1458630583,1453796510,0
9520,GSM,427,2,120,24051,0,51.522903,25.344772,1000,3,1,1458630584,1484444878,0
9521,GSM,427,2,120,10423,0,51.501503,25.334816,1000,4,1,1458630583,1483693741,0
9522,GSM,427,2,120,20202,0,51.51695251,25.39421082,1000,1,1,1458630584,1449926672,0
9523,GSM,427,2,121,11792,0,51.522446,25.280685,1000,3,1,1458630584,1468813751,0
9524,GSM,427,2,120,28031,0,51.47163391,25.3351593,1000,1,1,1458630584,1439720169,0
9525,GSM,427,2,121,12471,0,51.545334,25.280685,1000,3,1,1458630584,1467254238,0
9526,GSM,427,2,120,25703,0,51.50047302,25.37910461,1000,1,1,1458630584,1447782766,0
9527,GSM,427,2,121,12402,0,51.542358,25.281601,1000,2,1,1458630584,1467254238,0
9528,GSM,427,2,121,12191,0,51.535492,25.280914,1000,2,1,1458630584,1468813746,0
9529,GSM,427,2,121,11143,0,51.520386,25.297737,1000,4,1,1458630584,1489240531,0
9530,GSM,427,2,121,21901,0,51.53068542,25.29258728,1000,2,1,1458630584,1462606394,0
9531,GSM,427,2,121,20523,0,51.524162,25.31868,1000,4,1,1458630584,1484566328,0
9532,GSM,427,2,121,21051,0,51.50631,25.31353,1000,4,1,1458630584,1466127409,0
9533,GSM,427,2,121,12173,0,51.536026,25.286331,1000,9,1,1458630584,1488193092,0
9534,GSM,427,2,121,25993,0,51.537933,25.281394,1000,6,1,1458630584,1493808605,0
9535,GSM,427,2,131,28763,0,51.43318176,25.21842957,1000,1,1,1458630585,1455639246,0
9536,GSM,427,2,131,18743,0,51.45076,25.220627,1334,5,1,1458630585,1487846489,0
9537,GSM,427,2,141,12083,0,51.56089783,25.25001526,1000,1,1,1458630585,1455735449,0
9538,GSM,427,2,131,27143,0,51.42219543,25.2129364,1000,1,1,1458630585,1440288441,0
9539,GSM,427,2,121,22172,0,51.536865,25.283661,1000,4,1,1458630584,1469473276,0
9540,GSM,427,2,141,12242,0,51.54441833,25.2747345,1000,1,1,1458630585,1445466407,0
9541,GSM,427,2,131,25921,0,51.42082214,25.21156311,1000,1,1,1458630585,1439270699,0
9542,GSM,427,2,131,29422,0,51.43867493,25.21568298,1000,1,1,1458630585,1455771338,0
9543,GSM,427,2,131,14437,0,51.43180847,25.20195007,1000,1,1,1458630585,1449318634,0
9544,GSM,427,2,131,15901,0,51.43592834,25.20469666,1000,1,1,1458630585,1434687973,0
9545,GSM,427,2,121,25992,0,51.543653,25.277203,7212,8,1,1458630584,1494500493,0
9546,GSM,427,2,131,27982,0,51.46888733,25.19371033,1000,2,1,1458630585,1488501320,0
9547,GSM,427,2,141,12243,0,51.544418,25.271988,1000,2,1,1458630585,1489240531,0
9548,GSM,427,2,131,17142,0,51.4276886,25.20881653,1000,1,1,1458630585,1425905200,0
9549,GSM,427,2,131,14488,0,51.45103455,25.19371033,1000,1,1,1458630585,1448371604,0
9550,GSM,427,2,131,15648,0,51.39472961,25.20469666,1000,1,1,1458630585,1455771338,0
9551,GSM,427,2,141,16203,0,51.56913757,25.28022766,1000,1,1,1458630585,1435289127,0
9552,GSM,427,2,141,22342,0,51.553001,25.259628,1000,4,1,1458630586,1467545737,0
9553,GSM,427,2,141,16281,0,51.558151,25.260086,1000,3,1,1458630585,1465902791,0
9554,GSM,427,2,141,22321,0,51.551971,25.265808,1000,2,1,1458630585,1486734845,0
9555,GSM,427,2,141,12302,0,51.54029846,25.25413513,1000,1,1,1458630585,1455891458,0
9556,GSM,427,2,141,16073,0,51.591797,25.200577,1000,2,1,1458630585,1460969490,0
9557,GSM,427,2,141,16283,0,51.55403137,25.2596283,1000,3,1,1458630585,1486734845,0
9558,GSM,427,2,141,16072,0,51.584244,25.22049,1000,2,1,1458630585,1460969490,0
9559,GSM,427,2,141,19742,0,51.54213,25.273819,1000,3,1,1458630585,1488085827,0
9560,GSM,427,2,141,16232,0,51.54579163,25.24177551,1000,1,1,1458630585,1455891452,0
9561,GSM,427,2,141,12531,0,51.544876,25.25322,1000,3,1,1458630585,1490008940,0
9562,GSM,427,2,141,12613,0,51.61857605,25.26237488,1000,1,1,1458630585,1444325682,0
9563,GSM,427,2,141,19741,0,51.542221,25.27446,1000,5,1,1458630585,1467365214,0
9564,GSM,427,2,141,22421,0,51.55952454,25.2596283,1000,2,1,1458630586,1465277528,0
9565,GSM,427,2,141,16071,0,51.60346985,25.24589539,1000,1,1,1458630585,1444543185,0
9566,GSM,427,2,141,12462,0,51.570511,25.24086,1000,3,1,1458630585,1489240531,0
9567,GSM,427,2,141,22303,0,51.537552,25.260315,1000,2,1,1458630585,1491467323,0
9568,GSM,427,2,141,12342,0,51.55128479,25.258255,1000,5,1,1458630585,1467545737,0
9569,GSM,427,2,141,12481,0,51.536865,25.274734,1000,2,1,1458630585,1469473276,0
9570,GSM,427,2,141,25871,0,51.560898,25.257912,1000,4,1,1458630586,1486734845,0
9571,GSM,427,2,141,22353,0,51.52931213,25.19371033,1000,1,1,1458630586,1427681491,0
9572,GSM,427,2,141,12463,0,51.571198,25.239716,1000,2,1,1458630585,1489240531,0
9573,GSM,427,2,141,22481,0,51.536965,25.277749,1000,4,1,1458630586,1493805241,0
9574,GSM,427,2,142,11311,0,51.497452,25.280777,1000,5,1,1458630586,1468813756,0
9575,GSM,427,2,142,11539,0,51.48124695,25.25413513,1000,1,1,1458630586,1455715201,0
9576,GSM,427,2,142,11632,0,51.5045929,25.27885437,1000,5,1,1458630586,1484566328,0
9577,GSM,427,2,142,11513,0,51.48674011,25.25138855,1000,1,1,1458630586,1455760326,0
9578,GSM,427,2,141,27963,0,51.52244568,25.21568298,1000,4,1,1458630586,1486814485,0
9579,GSM,427,2,142,11538,0,51.48399353,25.25001526,1000,1,1,1458630586,1455760326,0
9580,GSM,427,2,142,11153,0,51.478893,25.285328,1000,21,1,1458630586,1484566328,0
9581,GSM,427,2,141,60181,0,51.54304504,25.27336121,1000,1,1,1458630586,1442217530,0
9582,GSM,427,2,142,11598,0,51.454634,25.220419,3702,29,1,1458630586,1487846489,0
9583,GSM,427,2,142,11093,0,51.485916,25.279678,1000,10,1,1458630586,1484566328,0
9584,GSM,427,2,142,11541,0,51.477724,25.243311,1000,4,1,1458630586,1494251040,0
9585,GSM,427,2,142,11552,0,51.48124695,25.24864197,1000,4,1,1458630586,1481716183,0
9586,GSM,427,2,142,10797,0,51.4730072,25.27885437,1000,1,1,1458630586,1455891480,0
9587,GSM,427,2,142,11732,0,51.50528,25.255508,1000,4,1,1458630586,1488011411,0
9588,GSM,427,2,142,11578,0,51.46614075,25.26237488,1000,1,1,1458630586,1455891468,0
9589,GSM,427,2,142,11652,0,51.496582,25.269241,1000,6,1,1458630586,1478182217,0
9590,GSM,427,2,142,11599,0,51.461563,25.241776,1000,3,1,1458630586,1478517297,0
9591,GSM,427,2,142,21472,0,51.51145935,25.24864197,1000,1,1,1458630587,1458052634,0
9592,GSM,427,2,142,16303,0,51.49085999,25.24452209,1000,1,1,1458630586,1455735455,0
9593,GSM,427,2,142,11882,0,51.508713,25.279312,1000,3,1,1458630586,1468813762,0
9594,GSM,427,2,142,15738,0,51.43730164,25.21842957,1000,1,1,1458630586,1436364544,0
9595,GSM,427,2,142,11913,0,51.50219,25.276108,1000,4,1,1458630586,1469858307,0
9596,GSM,427,2,142,18692,0,51.48262024,25.22254944,1000,2,1,1458630587,1486814480,0
9597,GSM,427,2,142,15622,0,51.483909,25.222232,1000,2,1,1458630586,1492540200,0
9598,GSM,427,2,142,15887,0,51.49498,25.228729,1000,2,1,1458630586,1469858301,0
9599,GSM,427,2,142,16011,0,51.46476746,25.26512146,1000,1,1,1458630586,1455891468,0
9600,GSM,427,2,142,18351,0,51.501389,25.258713,1000,3,1,1458630586,1488011411,0
9601,GSM,427,2,142,20817,0,51.46476746,25.26512146,1000,1,1,1458630587,1455891474,0
9602,GSM,427,2,142,18681,0,51.48674011,25.23078918,1000,1,1,1458630587,1455891479,0
9603,GSM,427,2,142,18733,0,51.47712708,25.21980286,1000,1,1,1458630587,1431945647,0
9604,GSM,427,2,142,21169,0,51.46064758,25.28022766,1000,1,1,1458630587,1455891480,0
9605,GSM,427,2,142,11847,0,51.4881134,25.22941589,1000,1,1,1458630586,1455760326,0
9606,GSM,427,2,142,24697,0,51.469723,25.234921,1825,3,1,1458630587,1492540200,0
9607,GSM,427,2,142,28731,0,51.47987366,25.21980286,1000,1,1,1458630587,1455715223,0
9608,GSM,427,2,142,25889,0,51.48948669,25.2280426,1000,2,1,1458630587,1469473276,0
9609,GSM,427,2,142,26322,0,51.50871277,25.28572083,1000,33,1,1458630587,1469858342,0
9610,GSM,427,2,142,22062,0,51.43318176,25.22529602,1000,1,1,1458630587,1455715201,0
9611,GSM,427,2,142,29993,0,51.48399353,25.28160095,1000,1,1,1458630588,1458052646,0
9612,GSM,427,2,142,21882,0,51.508713,25.279312,1000,3,1,1458630587,1468813762,0
9613,GSM,427,2,142,28681,0,51.48399353,25.23353577,1000,1,1,1458630587,1455891479,0
9614,GSM,427,2,142,21521,0,51.499683,25.236005,1000,2,1,1458630587,1492540200,0
9615,GSM,427,2,142,28712,0,51.492233,25.22049,1000,2,1,1458630587,1487692939,0
9616,GSM,427,2,142,21608,0,51.436203,25.226944,1000,5,1,1458630587,1471188871,0
9617,GSM,427,2,142,21523,0,51.490461,25.232398,2167,4,1,1458630587,1492540200,0
9618,GSM,427,2,142,28711,0,51.495323,25.223236,1000,4,1,1458630587,1487692939,0
9619,GSM,427,2,142,25739,0,51.42906189,25.22392273,1000,1,1,1458630587,1455771338,0
9620,GSM,427,2,143,11473,0,51.50184631,25.258255,1000,1,1,1458630588,1455891485,0
9621,GSM,427,2,142,26321,0,51.50871277,25.28572083,1000,42,1,1458630587,1471556086,0
9622,GSM,427,2,142,21881,0,51.517649,25.281114,1000,7,1,1458630587,1505759977,0
9623,GSM,427,2,142,25209,0,51.46888733,25.25550842,1000,3,1,1458630587,1467456755,0
9624,GSM,427,2,143,11472,0,51.50733948,25.25413513,1000,1,1,1458630588,1455891484,0
9625,GSM,427,2,143,16483,0,51.52656555,25.25550842,1000,2,1,1458630588,1464402271,0
9626,GSM,427,2,143,21473,0,51.5045929,25.25688171,1000,1,1,1458630588,1455891484,0
9627,GSM,427,2,143,21742,0,51.51283264,25.25413513,1000,1,1,1458630588,1455735444,0
9628,GSM,427,2,143,21482,0,51.50596619,25.23902893,1000,1,1,1458630588,1433034540,0
9629,GSM,427,2,143,21711,0,51.52602,25.274845,1000,5,1,1458630588,1505848883,0
9630,GSM,427,2,143,11733,0,51.50047302,25.2596283,1000,1,1,1458630588,1455891485,0
9631,GSM,427,2,143,11771,0,51.519699,25.256424,1000,3,1,1458630588,1468813740,0
9632,GSM,427,2,143,21702,0,51.52519226,25.26649475,1000,2,1,1458630588,1468813740,0
9633,GSM,427,2,143,11691,0,51.50871277,25.26786804,1000,1,1,1458630588,1448476525,0
9634,GSM,427,2,143,21812,0,51.51557922,25.24452209,1000,2,1,1458630588,1478182217,0
9635,GSM,427,2,143,11763,0,51.523361,25.270615,1000,3,1,1458630588,1480725172,0
9636,GSM,427,2,143,12183,0,51.529312,25.272446,1000,3,1,1458630588,1469473276,0
9637,GSM,427,2,143,11751,0,51.521988,25.265121,1000,3,1,1458630588,1468813740,0
9638,GSM,427,2,143,11743,0,51.504044,25.259079,1000,5,1,1458630588,1490604715,0
9639,GSM,427,2,143,11693,0,51.504936,25.266838,1000,4,1,1458630588,1488011411,0
9640,GSM,427,2,143,16481,0,51.52931213,25.25413513,1000,1,1,1458630588,1455735444,0
9641,GSM,427,2,143,12513,0,51.532333,25.262924,1000,5,1,1458630588,1491467323,0
9642,GSM,427,2,143,21731,0,51.5032196,25.25688171,1000,1,1,1458630588,1455891484,0
9643,GSM,427,2,143,11921,0,51.518326,25.282211,1000,9,1,1458630588,1470435106,0
9644,GSM,427,2,143,11731,0,51.50184631,25.258255,1000,1,1,1458630588,1455891485,0
9645,GSM,427,2,143,22512,0,51.53096,25.262375,1000,5,1,1458630588,1491467323,0
9646,GSM,427,2,150,25182,0,51.47438,25.301926,1000,5,1,1458630588,1473071746,0
9647,GSM,427,2,150,20281,0,51.45927429,25.33927917,1000,3,1,1458630588,1488336812,0
9648,GSM,427,2,161,11041,0,51.5045929,25.30082703,1000,8,1,1458630589,1469473235,0
9649,GSM,427,2,161,11101,0,51.502533,25.285721,1000,2,1,1458630589,1465902791,0
9650,GSM,427,2,143,26483,0,51.52656555,25.25413513,1000,1,1,1458630588,1455735444,0
9651,GSM,427,2,143,28353,0,51.49635315,25.25688171,1000,1,1,1458630588,1455735444,0
9652,GSM,427,2,150,11271,0,51.468307,25.318094,1000,6,1,1458630588,1505868799,0
9653,GSM,427,2,150,20262,0,51.44966125,25.32417297,1000,1,1,1458630588,1455380983,0
9654,GSM,427,2,161,11081,0,51.509079,25.289474,1000,15,1,1458630589,1489131668,0
9655,GSM,427,2,150,11282,0,51.472321,25.30632,1000,2,1,1458630588,1459055800,0
9656,GSM,427,2,161,10043,0,51.47438,25.320511,1000,3,1,1458630588,1468813756,0
9657,GSM,427,2,161,11082,0,51.508713,25.28627,1000,40,1,1458630589,1469858342,0
9658,GSM,427,2,150,20933,0,51.44966125,25.3200531,1000,1,1,1458630588,1448565681,0
9659,GSM,427,2,143,22293,0,51.53205872,25.25413513,1000,1,1,1458630588,1455891458,0
9660,GSM,427,2,161,10972,0,51.50528,25.306664,1000,4,1,1458630589,1468132447,0
9661,GSM,427,2,150,20243,0,51.448288,25.323486,1000,2,1,1458630588,1481888439,0
9662,GSM,427,2,161,11392,0,51.483307,25.317307,1000,6,1,1458630589,1489569914,0
9663,GSM,427,2,161,21111,0,51.51145935,25.28572083,1000,8,1,1458630589,1488193092,0
9664,GSM,427,2,161,20233,0,51.463165,25.334015,1000,6,1,1458630589,1478351457,0
9665,GSM,427,2,161,11803,0,51.509794,25.285721,1000,47,1,1458630589,1469858342,0
9666,GSM,427,2,161,21391,0,51.48674011,25.32142639,1000,3,1,1458630589,1489025839,0
9667,GSM,427,2,161,21083,0,51.504765,25.293617,1000,8,1,1458630589,1469858266,0
9668,GSM,427,2,161,21131,0,51.519861,25.291456,1000,17,1,1458630589,1489240531,0
9669,GSM,427,2,161,21112,0,51.50871277,25.28572083,1000,31,1,1458630589,1488193092,0
9670,GSM,427,2,161,11111,0,51.51008606,25.28572083,1000,21,1,1458630589,1469858307,0
9671,GSM,427,2,161,16373,0,51.483719,25.333786,1000,5,1,1458630589,1488263947,0
9672,GSM,427,2,161,15672,0,51.48399353,25.32279968,1000,1,1,1458630589,1458052639,0
9673,GSM,427,2,161,20043,0,51.474838,25.3228,1000,3,1,1458630589,1468813756,0
9674,GSM,427,2,161,21291,0,51.49292,25.30632,1000,2,1,1458630589,1489408647,0
9675,GSM,427,2,161,11402,0,51.47644,25.293274,1000,2,1,1458630589,1459055800,0
9676,GSM,427,2,161,16343,0,51.478043,25.290985,1000,6,1,1458630589,1478182217,0
9677,GSM,427,2,161,21802,0,51.51283264,25.28434753,1000,16,1,1458630589,1469858307,0
9678,GSM,427,2,181,20891,0,51.45378113,25.3200531,1000,1,1,1458630590,1448565681,0
9679,GSM,427,2,181,20673,0,51.44371,25.262375,1000,3,1,1458630590,1490028176,0
9680,GSM,427,2,181,11997,0,51.43180847,25.23902893,1000,1,1,1458630590,1429934727,0
9681,GSM,427,2,161,25741,0,51.4730072,25.32142639,1000,3,1,1458630589,1478182217,0
9682,GSM,427,2,181,18471,0,51.437204,25.269241,1000,14,1,1458630590,1491662780,0
9683,GSM,427,2,161,25742,0,51.470261,25.319778,1000,5,1,1458630589,1478182217,0
9684,GSM,427,2,181,11833,0,51.442991,25.260413,1000,7,1,1458630590,1490028176,0
9685,GSM,427,2,181,21212,0,51.46064758,25.28297424,1000,1,1,1458630590,1455891473,0
9686,GSM,427,2,181,11867,0,51.430285,25.249313,1000,5,1,1458630590,1505868771,0
9687,GSM,427,2,181,10912,0,51.419449,25.302887,1000,4,1,1458630590,1463272988,0
9688,GSM,427,2,181,12021,0,51.45515442,25.24452209,1000,1,1,1458630590,1427788003,0
9689,GSM,427,2,181,10902,0,51.4427948,25.3200531,1000,1,1,1458630590,1438814516,0
9690,GSM,427,2,161,28181,0,51.464767,25.331863,1000,5,1,1458630589,1478351457,0
9691,GSM,427,2,181,21243,0,51.42082214,25.30220032,1000,1,1,1458630590,1426508764,0
9692,GSM,427,2,161,28331,0,51.49772644,25.30769348,1000,1,1,1458630589,1455556128,0
9693,GSM,427,2,181,21867,0,51.43244,25.248358,1687,3,1,1458630590,1492540200,0
9694,GSM,427,2,181,26022,0,51.44691467,25.23490906,1000,1,1,1458630590,1455639246,0
9695,GSM,427,2,181,26047,0,51.46064758,25.27336121,1000,2,1,1458630590,1487469216,0
9696,GSM,427,2,181,21962,0,51.45515442,25.24589539,1000,1,1,1458630590,1442805736,0
9697,GSM,427,2,1110,14382,0,51.545792,25.866165,1000,3,1,1458630590,1479199515,0
9698,GSM,427,2,1110,12811,0,51.503906,25.795898,1000,2,1,1458630590,1479199515,0
9699,GSM,427,2,181,29832,0,51.463394,25.278168,1000,2,1,1458630590,1470467991,0
9700,GSM,427,2,1110,12723,0,51.4991,25.676651,1000,3,1,1458630590,1478182182,0
9701,GSM,427,2,1110,12972,0,51.54441833,25.86662292,1000,1,1,1458630590,1457444718,0
9702,GSM,427,2,1110,16111,0,51.503632,25.701416,1000,10,1,1458630590,1480664747,0
9703,GSM,427,2,181,29831,0,51.461334,25.283661,1000,2,1,1458630590,1472806222,0
9704,GSM,427,2,1110,13951,0,51.58424377,25.86524963,1000,2,1,1458630590,1479199515,0
9705,GSM,427,2,1110,16131,0,51.505795,25.709896,1000,8,1,1458630591,1478182182,0
9706,GSM,427,2,1110,12773,0,51.4125824,25.62217712,1000,1,1,1458630590,1457634021,0
9707,GSM,427,2,1110,12812,0,51.487656,25.759048,1000,3,1,1458630590,1477622421,0
9708,GSM,427,2,181,29903,0,51.448975,25.3228,1000,2,1,1458630590,1467456755,0
9709,GSM,427,2,1110,13691,0,51.560898,25.86937,1000,3,1,1458630590,1463664410,0
9710,GSM,427,2,1110,12852,0,51.457901,25.56724548,1000,1,1,1458630590,1457444724,0
9711,GSM,427,2,1110,11121,0,51.42219543,25.75538635,1000,1,1,1458630590,1442714769,0
9712,GSM,427,2,1110,12713,0,51.49635315,25.68260193,1000,1,1,1458630590,1457444724,0
9713,GSM,427,2,181,24598,0,51.42906189,25.22392273,1000,1,1,1458630590,1455639246,0
9714,GSM,427,2,181,28231,0,51.42356873,25.28160095,1000,1,1,1458630590,1457146752,0
9715,GSM,427,2,1110,13071,0,51.65153503,25.90370178,1000,1,1,1458630590,1458136735,0
9716,GSM,427,2,21,20522,0,51.52244568,25.31730652,1000,1,1,1458630580,1425291570,0
9717,GSM,427,2,43,11497,0,51.51420593,25.24589539,1000,1,1,1458630581,1424762057,0
9718,GSM,427,2,42,16323,0,51.50596619,25.28846741,1000,1,1,1458630581,1424320543,0
9719,GSM,427,2,61,11028,0,51.47575378,25.29258728,1000,1,1,1458630581,1423417504,0
9720,GSM,427,2,41,27012,0,51.59934998,25.24452209,1000,1,1,1458630581,1428799161,0
9721,GSM,427,2,60,22788,0,51.47163391,25.47660828,1000,1,1,1458630581,1435066814,0
9722,GSM,427,2,43,15609,0,51.51695251,25.23216248,1000,1,1,1458630581,1423070405,0
9723,GSM,427,2,43,11732,0,51.5032196,25.25688171,1000,1,1,1458630581,1423374955,0
9724,GSM,427,2,50,17621,0,51.30409241,25.38322449,1000,1,1,1458630581,1432955915,0
9725,GSM,427,2,50,10899,0,51.43730164,25.32142639,1000,1,1,1458630581,1422112082,0
9726,GSM,427,2,41,24409,0,51.58836365,25.21568298,1000,1,1,1458630580,1425787148,0
9727,GSM,427,2,50,13231,0,51.35353088,25.32142639,1000,1,1,1458630581,1438398005,0
9728,GSM,427,2,60,25248,0,51.41807556,25.42304993,1000,1,1,1458630581,1433390030,0
9729,GSM,427,2,50,19861,0,51.24916077,25.35713196,1000,1,1,1458630581,1432955915,0
9730,GSM,427,2,43,25609,0,51.51283264,25.2280426,1000,1,1,1458630581,1426651092,0
9731,GSM,427,2,71,12599,0,51.5196991,25.19508362,1000,1,1,1458630581,1427681491,0
9732,GSM,427,2,71,29023,0,51.52793884,25.19371033,1000,1,1,1458630582,1437512104,0
9733,GSM,427,2,71,19018,0,51.55265808,25.16487122,1000,1,1,1458630582,1438048508,0
9734,GSM,427,2,71,22553,0,51.59797668,25.17173767,1000,1,1,1458630582,1437980467,0
9735,GSM,427,2,71,22371,0,51.54716492,25.17173767,1000,1,1,1458630582,1427681440,0
9736,GSM,427,2,61,11368,0,51.47712708,25.2898407,1000,1,1,1458630581,1423417515,0
9737,GSM,427,2,111,13687,0,51.41807556,25.17448425,1000,1,1,1458630582,1438868412,0
9738,GSM,427,2,111,12003,0,51.438871,25.183705,1000,7,1,1458630582,1477998309,0
9739,GSM,427,2,71,25852,0,51.59248352,25.17723083,1000,1,1,1458630582,1423417533,0
9740,GSM,427,2,111,11853,0,51.42082214,25.182724,1000,1,1,1458630582,1455715212,0
9741,GSM,427,2,71,15352,0,51.59248352,25.17723083,1000,1,1,1458630582,1423417504,0
9742,GSM,427,2,71,19041,0,51.52931213,25.18135071,1000,1,1,1458630582,1423070405,0
9743,GSM,427,2,61,20997,0,51.47438049,25.29258728,1000,1,1,1458630581,1423417515,0
9744,GSM,427,2,111,14099,0,51.45240784,25.19233704,1000,1,1,1458630582,1424833961,0
9745,GSM,427,2,71,12563,0,51.59660339,25.17036438,1000,1,1,1458630581,1437745632,0
9746,GSM,427,2,71,17421,0,51.53892517,25.17723083,1000,1,1,1458630582,1438048508,0
9747,GSM,427,2,71,18143,0,51.52793884,25.18684387,1000,1,1,1458630582,1437745619,0
9748,GSM,427,2,71,25351,0,51.53755188,25.17311096,1000,1,1,1458630582,1427681440,0
9749,GSM,427,2,71,22373,0,51.5348053,25.17997742,1000,1,1,1458630582,1428799137,0
9750,GSM,427,2,111,11871,0,51.43867493,25.19371033,1000,1,1,1458630582,1437738187,0
9751,GSM,427,2,71,22372,0,51.54441833,25.14976501,1000,1,1,1458630582,1429457618,0
